,paper,year,month,title,author,code,prog
8442,8451,2001,September,Social Security,"['Jeffrey B Liebman', 'Martin S Feldstein']",w08451,"['Economics of Aging', 'Public Economics']"
8443,8452,2001,September,The Effect of Capital Structure When Expected Agency Costs are Extreme,"['Andrew H Roper', 'Campbell R Harvey', 'Karl V Lins']",w08452,['Asset Pricing']
8444,8453,2001,September,Exchange Rate Exposure,"['Kathryn M E Dominguez', 'Linda L Tesar']",w08453,"['Asset Pricing', 'International Finance and Macroeconomics']"
8445,8454,2001,September,U.S. Energy Policy During the 1990s,['Paul L Joskow'],w08454,['Industrial Organization']
8446,8455,2001,September,"Health Policy in the Clinton Era: Once Bitten, Twice Shy","['David M Cutler', 'Jonathan Gruber']",w08455,"['Health Care', 'Public Economics']"
8447,8456,2001,September,Instrumental Variables and the Search for Identification: From Supply and Demand to Natural Experiments,"['Alan B Krueger', 'Joshua D Angrist']",w08456,"['Labor Studies', 'Public Economics']"
8448,8457,2001,September,"Tax Credits, the Distribution of Subsidized Health Insurance Premiums, and the Uninsured","['Bradley Herring', 'David S Song', 'Mark V Pauly']",w08457,['Health Care']
8449,8458,2001,September,Environmental Taxation and Regulation,"['A Lans Bovenberg', 'Lawrence H Goulder']",w08458,"['Public Economics', 'Environment and Energy Economics']"
8450,8459,2001,September,A Tariff-Growth Paradox? Protection's Impact the World Around 1875-1997,"['Jeffrey G Williamson', 'Michael A Clemens']",w08459,"['Development of the American Economy', 'International Trade and Investment']"
8451,8460,2001,September,Reversal of Fortune: Geography and Institutions in the Making of the Modern World Income Distribution,"['Daron Acemoglu', 'James C Robinson', 'Simon Johnson']",w08460,"['Corporate Finance', 'Development of the American Economy', 'Economic Fluctuations and Growth']"
8452,8461,2001,September,Why Are Some People (and Countries) More Protectionist Than Others?,"['Anna Maria Mayda', 'Dani Rodrik']",w08461,"['International Finance and Macroeconomics', 'International Trade and Investment']"
8453,8462,2001,September,Liquidity Risk and Expected Stock Returns,"['Lubos Pastor', 'Robert F Stambaugh']",w08462,['Asset Pricing']
8454,8463,2001,September,Shocks and Institutions in a Job Matching Model,"['Christian Haefke', 'Garey Ramey', 'Wouter J Den Haan']",w08463,['Economic Fluctuations and Growth']
8455,8464,2001,September,The Economics of Has-Beens,"['Glenn MacDonald', 'Michael S Weisbach']",w08464,"['Corporate Finance', 'Labor Studies']"
8456,8465,2001,September,Pollution Havens and Foreign Direct Investment: Dirty Secret or Popular Myth?,"['Beata Smarzynska Javorcik', 'Shang-Jin Wei']",w08465,"['International Finance and Macroeconomics', 'International Trade and Investment']"
8457,8466,2001,September,Accounting for the Black-White Wealth Gap: A Nonparametric Approach,"['John Bound', 'Joseph Lupton', 'Kerwin K Charles', 'Robert B Barsky']",w08466,"['Economics of Aging', 'Labor Studies']"
8458,8467,2001,September,"Income Inequality in the United States, 1913-1998 (series updated to 2000 available)","['Emmanuel Saez', 'Thomas Piketty']",w08467,['Public Economics']
8459,8468,2001,September,Limiting Currency Volatility to Stimulate Goods Market Integration: A Price Based Approach,"['David C Parsley', 'Shang-Jin Wei']",w08468,"['International Finance and Macroeconomics', 'International Trade and Investment']"
8460,8469,2001,September,From Wild West to the Godfather: Enforcement Market Structure,"['James E Anderson', 'Oriana Bandiera']",w08469,['International Trade and Investment']
8461,8470,2001,September,A Fuzzy Logic Approach Toward Solving the Analytic Maze of Health System Financing,['Dov Chernichovsky'],w08470,['Health Economics']
8462,8471,2001,September,U.S. Monetary Policy During the 1990s,['N Gregory Mankiw'],w08471,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8463,8472,2001,September,The Information Content of International Portfolio Flows,"['Kenneth A Froot', 'Tarun Ramadorai']",w08472,"['Asset Pricing', 'International Finance and Macroeconomics']"
8464,8473,2001,September,The Role of Permanent Income and Demographics in Black/White Differences in Wealth,"['Joseph G Altonji', 'Ulrich Doraszelski']",w08473,"['Labor Studies', 'Public Economics']"
8465,8474,2001,September,Making a Name,"['Claudia D Goldin', 'Maria Shim']",w08474,"['Development of the American Economy', 'Labor Studies']"
8466,8475,2001,September,The Effects of Variable Capital Utilization on the Measurement and Properties of Sectoral Productivity: Some International Evidence,"['Dorsey D Farr', 'Marianne Baxter']",w08475,"['Economic Fluctuations and Growth', 'International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
8467,8476,2001,September,Financial Super-Markets: Size Matters for Asset Trade,"['Helene Rey', 'Philippe Martin']",w08476,['International Finance and Macroeconomics']
8468,8477,2001,September,Dynamic Pricing in the Presence of Antidumping Policy: Theory and Evidence,"['Bruce A Blonigen', 'Jee-Hyeong Park']",w08477,['International Trade and Investment']
8469,8478,2001,September,The Economic Costs of Conflict: A Case-Control Study for the Basque Country,"['Alberto Abadie', 'Javier Gardeazabal']",w08478,['Labor Studies']
8470,8479,2001,September,Disruption versus Tiebout Improvement: The Costs and Benefits of Switching Schools,"['Eric A Hanushek', 'John F Kain', 'Steven G Rivkin']",w08479,"['Children', 'Law and Economics', 'Public Economics', 'Economics of Education']"
8471,8480,2001,September,"Plant Vintage, Technology, and Environmental Regulation","['Ronald J Shadbegian', 'Wayne B Gray']",w08480,"['Productivity, Innovation, and Entrepreneurship']"
8472,8481,2001,September,Worms: Education and Health Externalities in Kenya,"['Edward Miguel', 'Michael R Kremer']",w08481,"['Health Care', 'Public Economics']"
8473,8482,2001,September,Pharmaceutical Prices and Political Activity,"['Catherine D Wolfram', 'Sara Fisher Ellison']",w08482,['Industrial Organization']
8474,8483,2001,September,Will Unionism Prosper in Cyber-Space? The Promise of the Internet for Employee Organization,"['Richard B Freeman', 'Wayne J Diamond']",w08483,['Labor Studies']
8475,8484,2001,September,The Impacts of Environmental Regulations on Industrial Activity: Evidence from the 1970 & 1977 Clean Air Act Amendments and the Census of Manufactures,['Michael Greenstone'],w08484,['']
8476,8485,2001,September,A General Purpose Technology at Work: The Corliss Steam Engine in the late 19th Century US,"['Manuel Trajtenberg', 'Nathan Rosenberg']",w08485,"['Development of the American Economy', 'Productivity, Innovation, and Entrepreneurship']"
8477,8486,2001,September,Dividend Taxes and Share Prices: Evidence from Real Estate Investment Trusts,"['Christopher J Mayer', 'Deen Kemsley', 'William M Gentry']",w08486,['Public Economics']
8478,8487,2001,September,The Future of Social Security Pensions in Europe,['Martin S Feldstein'],w08487,"['Economics of Aging', 'Public Economics']"
8479,8488,2001,September,Fiscal Policy and Social Security Policy During the 1990s,"['David W Wilcox', 'Douglas W Elmendorf', 'Jeffrey B Liebman']",w08488,"['Economics of Aging', 'Economic Fluctuations and Growth', 'Public Economics']"
8480,8489,2001,September,An Empirical Analysis of Imprisoning Drug Offenders,"['Ilyana Kuziemko', 'Steven D Levitt']",w08489,"['Health Economics', 'Law and Economics', 'Public Economics']"
8481,8490,2001,September,Insurance and the Utilization of Medical Services Among the Self-Employed,"['Craig William Perry', 'Harvey S Rosen']",w08490,"['Health Care', 'Public Economics']"
8482,8491,2001,September,Fixed versus Flexible: Lessons from EMS Order Flow,"['Michael J Moore', 'Richard K Lyons', 'William P Killeen']",w08491,['International Finance and Macroeconomics']
8483,8492,2001,September,Do Rich and Poor Countries Specialize in a Different Mix of Goods? Evidence from Product-Level US Trade Data,['Peter K Schott'],w08492,['International Trade and Investment']
8484,8493,2001,September,Deposit Insurance Around the Globe: Where Does it Work?,"['Asli Demirguc-Kunt', 'Edward J Kane']",w08493,['Corporate Finance']
8485,8494,2001,October,Short Sale Constraints and Stock Returns,"['Charles M Jones', 'Owen A Lamont']",w08494,['Asset Pricing']
8486,8495,2001,October,Does Money Protect Health Status? Evidence from South African Pensions,['Anne C Case'],w08495,"['Economics of Aging', 'Public Economics']"
8487,8496,2001,October,Liquidity Constraints and Precautionary Saving,"['Christopher D Carroll', 'Miles S Kimball']",w08496,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8488,8497,2001,October,Bayesian Inference for Hospital Quality in a Selection Model,"['Gautam Gowrisankaran', 'John Geweke', 'Robert J Town']",w08497,"['Health Care', 'Productivity, Innovation, and Entrepreneurship']"
8489,8498,2001,October,"The NBER Patent Citation Data File: Lessons, Insights and Methodological Tools","['Adam B Jaffe', 'Bronwyn H Hall', 'Manuel Trajtenberg']",w08498,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
8490,8499,2001,October,"Commercializing Knowledge: University Science, Knowledge Capture, and Firm Performance in Biotechnology","['Jeff S Armstrong', 'Lynne G Zucker', 'Michael R Darby']",w08499,"['Productivity, Innovation, and Entrepreneurship']"
8491,8500,2001,October,Reforming Budgetary Language,['David F Bradford'],w08500,['Public Economics']
8492,8501,2001,October,The Assignment of Workers to Jobs In an Economy with Coordination Frictions,['Robert Shimer'],w08501,['Economic Fluctuations and Growth']
8493,8502,2001,October,Does Peer Ability Affect Student Achievement?,"['Eric A Hanushek', 'Jacob M Markman', 'John F Kain', 'Steven G Rivkin']",w08502,"['Children', 'Economics of Education']"
8494,8503,2001,October,When Will the Germans Get Trapped in their Pension System?,"['Hans-Werner Sinn', 'Silke Uebelmesser']",w08503,"['Economics of Aging', 'Public Economics']"
8495,8504,2001,October,Telling from Discrete Data Whether the Underlying Continuous-Time Model is a Diffusion,['Yacine Ait-Sahalia'],w08504,['Asset Pricing']
8496,8505,2001,October,The Really Long-Run Performance of Initial Public Offerings: The Pre-NASDAQ Evidence,"['Josh Lerner', 'Paul A Gompers']",w08505,['Corporate Finance']
8497,8506,2001,October,Volatility Dependence and Contagion in Emerging Equity Markets,"['Raul Susmel', 'Sebastian Edwards']",w08506,['International Finance and Macroeconomics']
8498,8507,2001,October,Repatriation Taxes and Dividend Distortions,"['C Fritz Foley', 'James R Hines, Jr', 'Mihir A Desai']",w08507,"['International Trade and Investment', 'Public Economics']"
8499,8508,2001,October,The Psychophysiology of Real-Time Financial Risk Processing,"['Andrew W Lo', 'Dmitry V Repin']",w08508,['Asset Pricing']
8500,8509,2001,October,The Demand for Variety: A Household Production Perspective,"['Daniel S Hamermesh', 'Reuben Gronau']",w08509,['Labor Studies']
8501,8510,2001,October,An Empirical Investigation of Continuous-Time Equity Return Models,"['Jesper Lund', 'Luca Benzoni', 'Torben G Andersen']",w08510,['Asset Pricing']
8502,8511,2001,October,Does Drinking Really Decrease in Bad Times?,"['Christopher J Ruhm', 'William E Black']",w08511,['Health Economics']
8503,8512,2001,October,The Evolution of Suffrage Institutions in the New World,"['Kenneth L Sokoloff', 'Stanley L Engerman']",w08512,"['Development of the American Economy', 'Economic Fluctuations and Growth']"
8504,8513,2001,October,Changes in Unemployment Duration and Labor Force Attachment,"['Katharine G Abraham', 'Robert Shimer']",w08513,"['Economic Fluctuations and Growth', 'Labor Studies']"
8505,8514,2001,October,"The Measurement of Medicaid Coverage in the SIPP: Evidence from California, 1990-1996","['Andrew K G Hildreth', 'David Card', 'Lara D Shore-Sheppard']",w08514,"['Health Care', 'Public Economics']"
8506,8515,2001,October,"Borders, Trade and Welfare","['Eric van Wincoop', 'James E Anderson']",w08515,['International Trade and Investment']
8507,8516,2001,October,Do Factor Endowments Matter for North-North Trade?,"['David E Weinstein', 'Donald R Davis']",w08516,['International Trade and Investment']
8508,8517,2001,October,"Bones, Bombs and Break Points: The Geography of Economic Activity","['David E Weinstein', 'Donald R Davis']",w08517,"['Economic Fluctuations and Growth', 'International Trade and Investment']"
8509,8518,2001,October,"Market Size, Linkages, and Productivity: A Study of Japanese Regions","['David E Weinstein', 'Donald R Davis']",w08518,"['Economic Fluctuations and Growth', 'International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
8510,8519,2001,October,The Economics of Family Structure,['Derek A Neal'],w08519,"['Children', 'Labor Studies']"
8511,8520,2001,October,A Decade Lost and Found: Mexico and Chile in the 1980s,"['Patrick J Kehoe', 'Raimundo Soto', 'Raphael Bergoeing', 'Timothy J Kehoe']",w08520,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
8512,8521,2001,October,Cronyism and Capital Controls: Evidence from Malaysia,"['Simon Johnson', 'Todd Mitton']",w08521,['International Finance and Macroeconomics']
8513,8522,2001,October,Incentives in HMOs,"['James B Rebitzer', 'Lowell J Taylor', 'Martin S Gaynor']",w08522,"['Health Care', 'Labor Studies']"
8514,8523,2001,October,Household Responses to Public Home Care Programs,"['Mark Stabile', 'Peter C Coyte']",w08523,['Health Care']
8515,8524,2001,October,Why Doesn't the US Have a European-Style Welfare System?,"['Alberto F Alesina', 'Bruce I Sacerdote', 'Edward L Glaeser']",w08524,['Public Economics']
8516,8525,2001,October,"Information, Decisions, and Productivity: On-Board Computers and Capacity Utilization in Trucking",['Thomas N Hubbard'],w08525,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
8517,8526,2001,October,Comparative Analysis of Labor Market Outcomes: Lessons for the US from International Long-Run Evidence,"['Francine D Blau', 'Giuseppe Bertola', 'Lawrence M Kahn']",w08526,"['Labor Studies', 'Economic Fluctuations and Growth']"
8518,8527,2001,October,The Economics of Labor Adjustment: Mind the Gap,"['Jonathan L Willis', 'Russell W Cooper']",w08527,"['Economic Fluctuations and Growth', 'Labor Studies']"
8519,8528,2001,October,Patent Citations and International Knowledge Flow: The Cases of Korea and Taiwan,"['Adam B Jaffe', 'Albert G Z Hu']",w08528,"['Productivity, Innovation, and Entrepreneurship']"
8520,8529,2001,October,"Exchange Rate Regimes, Capital Flows and Crisis Prevention",['Sebastian Edwards'],w08529,"['International Finance and Macroeconomics', 'International Trade and Investment']"
8521,8530,2001,October,"Demographic Fluctuations, Generational Welfare and Intergenerational Transfers",['Alwyn Young'],w08530,['Economic Fluctuations and Growth']
8522,8531,2001,October,Medicare Policy in the 1990s,['Joseph P Newhouse'],w08531,['Health Economics']
8523,8532,2001,October,Bad Politicians,"['Francesco Caselli', 'Massimo Morelli']",w08532,"['Economic Fluctuations and Growth', 'Public Economics']"
8524,8533,2001,October,A Rehabilitation of Stochastic Discount Factor Methodology,['John H Cochrane'],w08533,['Asset Pricing']
8525,8534,2001,October,"Mortality, Income, and Income Inequality Over Time in Britain and the United States","['Angus S Deaton', 'Christina H Paxson']",w08534,"['Economics of Aging', 'Health Care']"
8526,8535,2001,October,What Hurts Most? G-3 Exchange Rate or Interest Rate Volatility,"['Carmen M Reinhart', 'Vincent R Reinhart']",w08535,['International Finance and Macroeconomics']
8527,8536,2001,October,Physician Income Expectations and Specialty Choice,"['Nicholas S Souleles', 'Sean Nicholson']",w08536,"['Economic Fluctuations and Growth', 'Health Care', 'Labor Studies']"
8528,8537,2001,October,The Effects of Hospital Ownership on Medical Productivity,"['Daniel P Kessler', 'Marcella M Alsan']",w08537,"['Health Care', 'Productivity, Innovation, and Entrepreneurship']"
8529,8538,2001,October,Why are Foreign Firms Listed in the U.S. Worth More?,"['Craig Doidge', 'G Andrew Karolyi', 'Rene M Stulz']",w08538,"['Asset Pricing', 'Corporate Finance']"
8530,8539,2001,October,Money Growth Monitoring and the Taylor Rule,"['Lawrence J Christiano', 'Massimo Rostagno']",w08539,"['Economic Fluctuations and Growth', 'Monetary Economics']"
8531,8540,2001,October,International Trade and the Environment: A Framework for Analysis,"['Brian R Copeland', 'M Scott Taylor']",w08540,['International Trade and Investment']
8532,8541,2001,October,Immigrant and Native Responses to Welfare Reform,"['Neeraj Kaushal', 'Robert Kaestner']",w08541,"['Labor Studies', 'Public Economics']"
8533,8542,2001,October,Health and Nutrition in the Preindustrial Era: Insights from a Millennium of Average Heights in Northern Europe,['Richard H Steckel'],w08542,['Development of the American Economy']
8534,8543,2001,October,What Role for Empirics in International Trade?,"['David E Weinstein', 'Donald R Davis']",w08543,['International Trade and Investment']
8535,8544,2001,October,The Mismatch Between Life Insurance Holdings and Financial Vulnerabilities: Evidence from the Survey of Consumer Finances,"['B Douglas Bernheim', 'Jagadeesh Gokhale', 'Katherine Grace Carman', 'Laurence J Kotlikoff']",w08544,"['Economics of Aging', 'Public Economics']"
8536,8545,2001,October,The Adam Klug Memorial Lecture: Haberler versus Nurkse: The Case for Floating Exchange Rates as an Alternative to Bretton Woods?,"['Harold James', 'Michael D Bordo']",w08545,"['International Finance and Macroeconomics', 'Monetary Economics']"
8537,8546,2001,October,"Has ""In-Work"" Benefit Reform Helped the Labour Market?","['Hilary Williamson Hoynes', 'Richard Blundell']",w08546,"['Labor Studies', 'Public Economics']"
8538,8547,2001,October,"Entry, Pricing and Product Design in an Initially Monopolized Market","['Kevin M Murphy', 'Robert H Topel', 'Steven J Davis']",w08547,['Industrial Organization']
8539,8548,2001,October,An Empirical Model of Heterogeneous Consumer Search for Retail Prescription Drugs,['Alan T Sorensen'],w08548,"['Health Care', 'Industrial Organization']"
8540,8549,2001,October,Masterpieces and Markets: Why the Most Famous Modern Paintings Are Not by American Artists,['David W Galenson'],w08549,['Labor Studies']
8541,8550,2001,October,The Adjustment of Prices and the Adjustment of the Exchange Rate,"['Charles Engel', 'James C Morley']",w08550,['International Finance and Macroeconomics']
8542,8551,2001,October,"Tax Rates and Tax Evasion: Evidence from ""Missing Imports"" in China","['Raymond Fisman', 'Shang-Jin Wei']",w08551,"['International Trade and Investment', 'Public Economics']"
8543,8552,2001,October,Firm Age and Wages,"['Charles C Brown', 'James L Medoff']",w08552,['Labor Studies']
8544,8553,2001,October,Aging and International Capital Flows,"['Alexander Ludwig', 'Axel H Boersch-Supan', 'Joachim K Winter']",w08553,"['Economics of Aging', 'International Finance and Macroeconomics']"
8545,8554,2001,October,Theoretical and Empirical properties of Dynamic Conditional Correlation Multivariate GARCH,"['Kevin Sheppard', 'Robert F Engle']",w08554,['Asset Pricing']
8546,8555,2001,October,Trade in University Training: Cross-State Variation in the Production and Use of College-Educated Labor,"['Gabor Kezdi', 'Jeffrey A Groen', 'John Bound', 'Sarah E Turner']",w08555,['Labor Studies']
8547,8556,2001,October,Changes in the Age Distribution of Mortality Over the 20th Century,"['David M Cutler', 'Ellen Meara']",w08556,"['Economics of Aging', 'Children', 'Health Care']"
8548,8557,2001,October,The Market for Crash Risk,['David S Bates'],w08557,['Asset Pricing']
8549,8558,2001,October,Real Exchange Rate Fluctuations and the Dynamics of Retail Trade Industries on the U.S.-Canada Border,"['Beverly Lapham', 'Jeffrey R Campbell']",w08558,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'International Trade and Investment']"
8550,8559,2001,October,Endogenous Currency of Price Setting in a Dynamic Open Economy Model,"['Charles Engel', 'Michael B Devereux']",w08559,['International Finance and Macroeconomics']
8551,8560,2001,October,Migration Consequences of Welfare Reform,"['Gregg Van Ryzin', 'Neeraj Kaushal', 'Robert Kaestner']",w08560,"['Labor Studies', 'Public Economics']"
8552,8561,2001,October,"Population Aging, Savings Behavior and Capital Markets","['Axel H Boersch-Supan', 'Joachim K Winter']",w08561,"['Economics of Aging', 'Public Economics']"
8553,8562,2001,October,Alcohol Taxes and Labor Market Outcomes,"['Dhaval M Dave', 'Robert Kaestner']",w08562,"['Health Economics', 'Labor Studies', 'Public Economics']"
8554,8563,2001,October,Were Compulsory Attendance and Child Labor Laws Effective? An Analysis from 1915 to 1939,['Adriana Lleras-Muney'],w08563,"['Labor Studies', 'Economics of Education']"
8555,8564,2001,October,"The Distributional Impacts of Indonesia's Financial Crisis on Household Welfare: A ""Rapid Response"" Methodology","['James A Levinsohn', 'Jed Friedman']",w08564,"['International Finance and Macroeconomics', 'International Trade and Investment']"
8556,8565,2001,October,Trading Volume: Implications of An Intertemporal Capital Asset Pricing Model,"['Andrew W Lo', 'Jiang W Wang']",w08565,['Asset Pricing']
8557,8566,2001,October,A Multivariate Model of Strategic Asset Allocation,"['John Y Campbell', 'Luis M Viceira', 'Yeung Lewis Chan']",w08566,['Asset Pricing']
8558,8567,2001,October,Developments in Decumulation: The Role of Annuity Products in Financing Retirement,['Olivia S Mitchell'],w08567,"['Economics of Aging', 'Labor Studies']"
8559,8568,2001,October,The Geographic Reach of Market and Non-Market Channels of Technology Transfer: Comparing Citations and Licenses of University Patents,"['Arvids A Ziedonis', 'David C Mowery']",w08568,"['Productivity, Innovation, and Entrepreneurship']"
8560,8569,2001,October,Financial Markets in Times of Stress,"['Carmen M Reinhart', 'Graciela Laura Kaminsky']",w08569,['International Finance and Macroeconomics']
8561,8570,2001,October,"State and Local Prevalence of Firearms Ownership: Measurement, Structure, and Trends","['Deborah Azrael', 'Matthew M Miller', 'Phillip J Cook']",w08570,"['Health Care', 'Health Economics']"
8562,8571,2001,October,After the Epidemic: Recent Trends in Youth Violence in the United States,"['John H Laub', 'Phillip J Cook']",w08571,['Health Economics']
8563,8572,2001,October,Courts and Relational Contracts,"['Christopher Woodruff', 'John McMillan', 'Simon Johnson']",w08572,['Corporate Finance']
8564,8573,2001,October,International Technology Diffusion,['Wolfgang Keller'],w08573,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
8565,8574,2001,November,"Gender, Occupation Choice and the Risk of Death at Work","['Helen G Levy', 'Thomas C DeLeire']",w08574,['Health Care']
8566,8575,2001,November,Trade Protection and Wages: Evidence from the Colombian Trade Reforms,"['Nina Pavcnik', 'Pinelopi Koujianou Goldberg']",w08575,['International Trade and Investment']
8567,8576,2001,November,Antidumping and Retaliation Threats,"['Bruce A Blonigen', 'Chad P Bown']",w08576,['International Trade and Investment']
8568,8577,2001,November,"Are the Japanese Selfish, Altruistic, or Dynastic?",['Charles Yuji Horioka'],w08577,"['Economics of Aging', 'Public Economics']"
8569,8578,2001,November,"Job Displacement, Disability, and Divorce","['Kerwin Kofi Charles', 'Melvin Stephens, Jr']",w08578,['Labor Studies']
8570,8579,2001,November,"Commodity Market Integration, 1500-2000","[""Kevin Hjortshoj O'Rourke"", 'Ronald Findlay']",w08579,['International Trade and Investment']
8571,8580,2001,November,Love and Money: A Theoretical and Empirical Analysis of Household Sorting and Inequality,"['John Knowles', 'Nezih Guner', 'Raquel Fernandez']",w08580,['Economic Fluctuations and Growth']
8572,8581,2001,November,"Affiliate Activity in Japanese and U.S. Multinationals and Japanese Exports, 1986-1995","['Eric D Ramstetter', 'Robert E Lipsey']",w08581,['International Trade and Investment']
8573,8582,2001,November,Bond Market Inflation Expectations in Industrial Countries: Historical Comparisons,"['Michael D Bordo', 'William G Dewald']",w08582,"['Development of the American Economy', 'Monetary Economics']"
8574,8583,2001,November,Aggregate Price Shocks and Financial Stability: The United Kingdom 1796-1999,"['David C Wheelock', 'Michael D Bordo', 'Michael J Dueker']",w08583,"['Development of the American Economy', 'Monetary Economics']"
8575,8584,2001,November,"Core, Periphery, Exchange Rate Regimes, and Globalization","['Marc Flandreau', 'Michael D Bordo']",w08584,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
8576,8585,2001,November,International Spillovers and Water Quality in Rivers: Do Countries Free Ride?,['Hilary Sigman'],w08585,['Public Economics']
8577,8586,2001,November,Biases in the IPO Pricing Process,"['G William Schwert', 'Michelle Lowry']",w08586,['Asset Pricing']
8578,8587,2001,November,The Effect of Health on Economic Growth: Theory and Evidence,"['David Canning', 'David E Bloom', 'Jaypee Sevilla']",w08587,"['Economics of Aging', 'Health Care', 'International Finance and Macroeconomics', 'Labor Studies']"
8579,8588,2001,November,Redistribution through Education and Other Transfer Mechanisms,"['Charles Ka Yui Leung', 'Eric A Hanushek', 'Kuzey Yilmaz']",w08588,"['Children', 'Labor Studies', 'Public Economics', 'Economics of Education']"
8580,8589,2001,November,Learning and the Value of Information: Evidence From Health Plan Report Cards,"['Dennis P Scanlon', 'Gautam Gowrisankaran', 'Michael E Chernew']",w08589,"['Health Care', 'Productivity, Innovation, and Entrepreneurship']"
8581,8590,2001,November,The Empirical Frequency of a Pivotal Vote,"['Casey B Mulligan', 'Charles G Hunter']",w08590,"['Economic Fluctuations and Growth', 'Public Economics']"
8582,8591,2001,November,Labor Market Search and Optimal Retirement Policy,"['Casey B Mulligan', 'Joydeep Bhattacharya', 'Robert R Reed III']",w08591,"['Economics of Aging', 'Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
8583,8592,2001,November,Potential Paths of Social Security Reform,"['Andrew A Samwick', 'Martin S Feldstein']",w08592,"['Economics of Aging', 'Public Economics']"
8584,8593,2001,November,Pollution Control Innovations and the Clean Air Act of 1990,['David Popp'],w08593,"['Public Economics', 'Environment and Energy Economics']"
8585,8594,2001,November,"Event-Study Evidence of the Value of Relaxing Longstanding Regulatory Restraints on Banks, 1970-2000","['Edward J Kane', 'Kenneth A Carow']",w08594,['Corporate Finance']
8586,8595,2001,November,The Changing Role of America's Veterans,['Hugh Rockoff'],w08595,['Development of the American Economy']
8587,8596,2001,November,Technology in the Great Divergence,"['Gregory Clark', 'Robert C Feenstra']",w08596,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
8588,8597,2001,November,Liquidity Effects in the Bond Market,"['Boyan Jovanovic', 'Peter L Rousseau']",w08597,['Monetary Economics']
8589,8598,2001,November,Urban Decline and Durable Housing,"['Edward L Glaeser', 'Joseph Gyourko']",w08598,"['Economic Fluctuations and Growth', 'Public Economics']"
8590,8599,2001,November,Why Public Schools Lose Teachers,"['Eric A Hanushek', 'John F Kain', 'Steven G Rivkin']",w08599,"['Children', 'Labor Studies', 'Public Economics', 'Economics of Education']"
8591,8600,2001,November,Trade Linkages and Output-Multiplier Effects: A Structural VAR Approach with a Focus on Asia,"['Kristin J Forbes', 'Tilak Abeysinghe']",w08600,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
8592,8601,2001,November,The Out-of-Sample Success of Term Structure Models as Exchange Rate Predictors: A Step Beyond,"['Giorgio Valente', 'Lucio Sarno', 'Mark P Taylor', 'Richard H Clarida']",w08601,['International Finance and Macroeconomics']
8593,8602,2001,November,Living Rationally Under the Volcano? An Empirical Analysis of Heavy Drinking and Smoking,"['Frank A Sloan', 'Holger Sieg', 'Peter Arcidiacono']",w08602,['Health Care']
8594,8603,2001,November,The Empirics of Monetary Policy Rules in Open Economies,['Richard H Clarida'],w08603,"['International Finance and Macroeconomics', 'Monetary Economics']"
8595,8604,2001,November,Optimal Monetary Policy in Closed versus Open Economies: An Integrated Approach,"['Jordi Gali', 'Mark L Gertler', 'Richard H Clarida']",w08604,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
8596,8605,2001,November,"The Effect of Education on Crime: Evidence from Prison Inmates, Arrests, and Self-Reports","['Enrico Moretti', 'Lance J Lochner']",w08605,"['Labor Studies', 'Public Economics']"
8597,8606,2001,November,Comparing Wealth Effects: The Stock Market Versus the Housing Market,"['John M Quigley', 'Karl E Case', 'Robert J Shiller']",w08606,['Economic Fluctuations and Growth']
8598,8607,2001,November,Catching Up with the Joneses: Heterogeneous Preferences and the Dynamics of Asset Prices,"['Leonid Kogan', 'Yeung Lewis Chan']",w08607,['Asset Pricing']
8599,8608,2001,November,Aging and Housing Equity: Another Look,"['David A Wise', 'Steven F Venti']",w08608,"['Economics of Aging', 'Public Economics']"
8600,8609,2001,November,Risk Aversion and Optimal Portfolio Policies in Partial and General Equilibrium Economies,"['Leonid Kogan', 'Raman Uppal']",w08609,['Asset Pricing']
8601,8610,2001,November,The Transition to Personal Accounts and Increasing Retirement Wealth: Macro and Micro Evidence,"['David A Wise', 'James M Poterba', 'Steven F Venti']",w08610,"['Economics of Aging', 'Asset Pricing', 'Labor Studies', 'Public Economics']"
8602,8611,2001,November,Globalization and Inequality: Evidence from Within China,"['Shang-Jin Wei', 'Yi Wu']",w08611,['International Trade and Investment']
8603,8612,2001,November,Long-Term Global Market Correlations,"['K Geert Rouwenhorst', 'Lingfeng Li', 'William N Goetzmann']",w08612,['Asset Pricing']
8604,8613,2001,December,Public Ownership in the American City,['Edward L Glaeser'],w08613,"['Economic Fluctuations and Growth', 'Law and Economics', 'Public Economics']"
