,paper,year,month,title,author,code,prog
18825,18839,2013,February,Nation-Building and Education,"['Alberto F Alesina', 'Bryony Reich', 'Paola Giuliano']",w18839,['Political Economy']
18826,18840,2013,February,Do Acquisitions Relieve Target Firms' Financial Constraints?,"['Isil Erel', 'Michael S Weisbach', 'Yeejin Jang']",w18840,['Corporate Finance']
18827,18841,2013,February,Firm Size Distortions and the Productivity Distribution: Evidence from France,"['Claire Lelarge', 'John van Reenen', 'Luis Garicano']",w18841,"['Industrial Organization', 'Labor Studies']"
18828,18842,2013,February,Incomplete Contracts and the Internal Organization of Firms,"['John van Reenen', 'Nicholas Bloom', 'Philippe Aghion']",w18842,"['Industrial Organization', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
18829,18843,2013,February,Asset Quality Misrepresentation by Financial Intermediaries: Evidence from RMBS Market,"['Amit Seru', 'James Witkin', 'Tomasz Piskorski']",w18843,"['Asset Pricing', 'Corporate Finance', 'Law and Economics']"
18830,18844,2013,February,Conditional Risk Premia in Currency Markets and Other Asset Classes,"['Martin Lettau', 'Matteo Maggiori', 'Michael Weber']",w18844,"['Asset Pricing', 'International Finance and Macroeconomics']"
18831,18845,2013,February,'Those Who Know Most': Insider Trading in 18th c. Amsterdam,['Peter Koudijs'],w18845,['Asset Pricing']
18832,18846,2013,February,The Effects of Poor Neonatal Health on Children's Cognitive Development,"['David N Figlio', 'Jeffrey Roth', 'Jonathan Guryan', 'Krzysztof Karbownik']",w18846,"['Children', 'Economics of Education', 'Labor Studies']"
18833,18847,2013,February,Group Lending with Heterogeneous Types,"['Li Gan', 'Manuel A Hernandez', 'Yanyan Liu']",w18847,['Development Economics']
18834,18848,2013,February,Does Sorting Students Improve Scores? An Analysis of Class Composition,"['Courtney A Collins', 'Li Gan']",w18848,['Economics of Education']
18835,18849,2013,February,The Welfare Impact of Indirect Pigouvian Taxation: Evidence from Transportation,"['Christopher R Knittel', 'Ryan Sandler']",w18849,"['Environment and Energy Economics', 'Industrial Organization', 'Public Economics']"
18836,18850,2013,February,A Dynamic Model of Subprime Mortgage Default: Estimation and Policy Implications,"['Chenghuan Sean Chu', 'Denis Nekipelov', 'Minjung Park', 'Patrick Bajari']",w18850,['Industrial Organization']
18837,18851,2013,February,Domestic Institutions as a Source of Comparative Advantage,"['Daniel Trefler', 'Nathan Nunn']",w18851,"['Development of the American Economy', 'International Trade and Investment', 'Political Economy']"
18838,18852,2013,February,The 1920s American Real Estate Boom and the Downturn of the Great Depression: Evidence from City Cross Sections,"['Christopher Hanes', 'Michael Brocker']",w18852,['Development of the American Economy']
18839,18853,2013,February,How do Hospitals Respond to Negative Financial Shocks? The Impact of the 2008 Stock Market Crash,"['Christopher Ody', 'Craig L Garthwaite', 'David Dranove']",w18853,"['Health Care', 'Health Economics', 'Industrial Organization', 'Public Economics']"
18840,18854,2013,February,"Patent Rights, Product Market Reforms, and Innovation","['Peter Howitt', 'Philippe Aghion', 'Susanne Prantl']",w18854,"['Economic Fluctuations and Growth', 'Productivity, Innovation, and Entrepreneurship']"
18841,18855,2013,February,Empirical Research on Sovereign Debt and Default,"['Mark L J Wright', 'Michael Tomz']",w18855,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
18842,18856,2013,February,Aging and Pension Reform: Extending the Retirement Age and Human Capital Formation,"['Alexander Ludwig', 'Axel H Boersch-Supan', 'Edgar Vogel']",w18856,['Economics of Aging']
18843,18857,2013,February,Banks' Exposure to Interest Rate Risk and The Transmission of Monetary Policy,"['Augustin Landier', 'David A Sraer', 'David Thesmar']",w18857,"['Corporate Finance', 'Monetary Economics']"
18844,18858,2013,February,Physical Activity and Health,"['Dhaval M Dave', 'Gregory J Colman']",w18858,['Health Economics']
18845,18859,2013,February,What Are We Weighting For?,"['Gary Solon', 'Jeffrey M Wooldridge', 'Steven J Haider']",w18859,"['Children', 'Development Economics', 'Economics of Education', 'Health Care', 'Health Economics', 'Labor Studies', 'Public Economics', 'Technical Working Papers']"
18846,18860,2013,February,Are Sticky Prices Costly? Evidence From The Stock Market,"['Michael Weber', 'Yuriy Gorodnichenko']",w18860,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Monetary Economics']"
18847,18861,2013,March,What do we Really Know about Food Security?,['Carlo Cafiero'],w18861,['Development Economics']
18848,18862,2013,March,When Is Prevention More Profitable than Cure? The Impact of Time-Varying Consumer Heterogeneity,"['Christopher M Snyder', 'Michael R Kremer']",w18862,"['Economic Fluctuations and Growth', 'Health Care']"
18849,18863,2013,March,The Effect of Deceptive Advertising on Consumption of the Advertised Good and its Substitutes: The Case of Over-the-Counter Weight Loss Products,"['John Cawley', 'Matthew D Eisenberg', 'Rosemary J Avery']",w18863,"['Health Care', 'Health Economics', 'Industrial Organization', 'Law and Economics', 'Public Economics']"
18850,18864,2013,March,Speculative Runs on Interest Rate Pegs,"['Christopher Phelan', 'Marco Bassetto']",w18864,"['Economic Fluctuations and Growth', 'Monetary Economics']"
18851,18865,2013,March,How Elastic Are Preferences for Redistribution? Evidence from Randomized Survey Experiments,"['Emmanuel Saez', 'Ilyana Kuziemko', 'Michael I Norton', 'Stefanie Stantcheva']",w18865,"['Public Economics', 'Political Economy']"
18852,18866,2013,March,On Returns Differentials,"['Charles P Thomas', 'Francis E Warnock', 'Stephanie E Curcuru']",w18866,['International Finance and Macroeconomics']
18853,18867,2013,March,Financial Development and the Choice of Trade Partners,"['Kalina Manova', 'Man Lung Chan']",w18867,"['Development Economics', 'International Finance and Macroeconomics', 'International Trade and Investment']"
18854,18868,2013,March,"House Prices, Collateral and Self-Employment","['Antoinetter Schoar', 'Felipe Severino', 'Manuel Adelino']",w18868,"['Corporate Finance', 'Economic Fluctuations and Growth', 'Labor Studies']"
18855,18869,2013,March,"Disability, Earnings, Income and Consumption","['Bruce D Meyer', 'Wallace K C Mok']",w18869,"['Economics of Aging', 'Health Care', 'Health Economics', 'Labor Studies', 'Public Economics']"
18856,18870,2013,March,Measuring Uncertainty about Long-Run Prediction,"['Mark W Watson', 'Ulrich K Muller']",w18870,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Monetary Economics']"
18857,18871,2013,March,Does Working from Home Work? Evidence from a Chinese Experiment,"['James Liang', 'John M Roberts', 'Nicholas Bloom', 'Zhichun Jenny Ying']",w18871,"['Labor Studies', 'Public Economics', 'Productivity, Innovation, and Entrepreneurship']"
18858,18872,2013,March,Incentivizing China's Urban Mayors to Mitigate Pollution Externalities: The Role of the Central Government and Public Environmentalism,"['Danglun Luo', 'Matthew E Kahn', 'Siqi Zheng', 'Weizeng Sun']",w18872,"['Environment and Energy Economics', 'Public Economics', 'Political Economy']"
18859,18873,2013,March,"Biofuels, Binding Constraints and Agricultural Commodity Price Volatility",['Philip Abbott'],w18873,"['Environment and Energy Economics', 'International Trade and Investment']"
18860,18874,2013,March,From Boom to Bust: A Typology of Real Commodity Prices in the Long Run,['David S Jacks'],w18874,['Development of the American Economy']
18861,18875,2013,March,Mergers When Prices are Negotiated: Evidence from the Hospital Industry,"['Aviv Nevo', 'Gautam Gowrisankaran', 'Robert J Town']",w18875,"['Health Care', 'Industrial Organization']"
18862,18876,2013,March,Something in the Water: Contaminated Drinking Water and Infant Health,"['Janet M Currie', 'Joshua S Graff Zivin', 'Katherine Meckel', 'Matthew J Neidell', 'Wolfram Schlenker']",w18876,"['Children', 'Environment and Energy Economics', 'Health Economics']"
18863,18877,2013,March,Fiscal Limits and Monetary Policy,['Eric M Leeper'],w18877,['Economic Fluctuations and Growth']
18864,18878,2013,March,Uncertainty and Sentiment-Driven Equilibria,"['Jess Benhabib', 'Pengfei Wang', 'Yi Wen']",w18878,['Economic Fluctuations and Growth']
18865,18879,2013,March,Why do emerging markets liberalize capital outflow controls? Fiscal versus net capital flow concerns,"['Gurnain Kaur Pasricha', 'Joshua Aizenman']",w18879,['International Finance and Macroeconomics']
18866,18880,2013,March,Unemloyment and Unobserved Credit Risk in the FHA Single Family Mortgage Insurance Fund,"['Joseph Gyourko', 'Joseph S Tracy']",w18880,['Public Economics']
18867,18881,2013,March,Sales Force and Competition in Financial Product Markets: The Case Of Mexico's Social Security Privatization,"['Ali Hortacsu', 'Chad Syverson', 'Justine S Hastings']",w18881,"['Economics of Aging', 'Industrial Organization', 'Public Economics']"
18868,18882,2013,March,Learning about CEO Ability and Stock Return Volatility,"['Michael S Weisbach', 'Tracy Yue Wang', 'Yihui Pan']",w18882,"['Asset Pricing', 'Corporate Finance', 'Labor Studies']"
18869,18883,2013,March,Trickle-Down Consumption,"['Adair Morse', 'Marianne Bertrand']",w18883,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Political Economy']"
18870,18884,2013,March,The Impact of City Contracting Set-Asides on Black Self-Employment and Employment,"['Aaron K Chatterji', 'Kenneth Y Chay', 'Robert W Fairlie']",w18884,['Labor Studies']
18871,18885,2013,March,Migration and Wage Effects of Taxing Top Earners: Evidence from the Foreigners' Tax Scheme in Denmark,"['Camille Landais', 'Emmanuel Saez', 'Esben Anton Schultz', 'Henrik Jacobsen Kleven']",w18885,"['Labor Studies', 'Public Economics']"
18872,18886,2013,March,Smokescreen: How Managers Behave When They Have Something To Hide,"['David Yermack', 'Markus Schmid', 'Tanja Artiga Gonzalez']",w18886,"['Corporate Finance', 'Law and Economics']"
18873,18887,2013,March,Effects of Welfare Reform on Women's Crime,"['Dhaval M Dave', 'Hope Corman', 'Nancy E Reichman']",w18887,"['Children', 'Health Care', 'Health Economics', 'Law and Economics', 'Labor Studies']"
18874,18888,2013,March,Shifting Mandates: The Federal Reserve's First Centennial,"['Carmen M Reinhart', 'Kenneth S Rogoff']",w18888,"['International Finance and Macroeconomics', 'Monetary Economics']"
18875,18889,2013,March,The Impact of Chicago's Small High School Initiative,"['Amy Claessens', 'Diane Whitmore Schanzenbach', 'Lisa Barrow']",w18889,"['Children', 'Economics of Education', 'Public Economics']"
18876,18890,2013,March,How Much do Idiosyncratic Bank Shocks Affect Investment? Evidence from Matched Bank-Firm Loan Data,"['David E Weinstein', 'Mary Amiti']",w18890,"['Corporate Finance', 'Economic Fluctuations and Growth', 'Monetary Economics']"
18877,18891,2013,March,Seeking Alpha: Excess Risk Taking and Competition for Managerial Talent,"['Marco Pagano', 'Paolo Volpin', 'Viral V Acharya']",w18891,['Corporate Finance']
18878,18892,2013,March,Credit Lines as Monitored Liquidity Insurance: Theory and Evidence,"['Ander Perez', 'Filippo Ippolito', 'Heitor Almeida', 'Viral V Acharya']",w18892,['Corporate Finance']
18879,18893,2013,March,Boy-Girl Differences in Parental Time Investments: Evidence from Three Countries,"['Kevin S Milligan', 'Michael Baker']",w18893,['Children']
18880,18894,2013,March,Can Amputation Save the Hospital? The Impact of the Medicare Rural Flexibility Program on Demand and Welfare,"['Claudio Lucarelli', 'Gautam Gowrisankaran', 'Philipp Schmidt-Dengler', 'Robert J Town']",w18894,"['Health Care', 'Industrial Organization']"
18881,18895,2013,March,"Does ""Skin in the Game"" Reduce Risk Taking? Leverage, Liability and the Long-Run Consequences of New Deal Banking Reforms","['Gary Richardson', 'Kris James Mitchener']",w18895,"['Development of the American Economy', 'Monetary Economics']"
18882,18896,2013,March,Trade Theory with Numbers: Quantifying the Consequences of Globalization,"['Andres Rodriguez-Clarez', 'Arnaud Costinot']",w18896,['International Trade and Investment']
18883,18897,2013,March,Can a Unilateral Carbon Tax Reduce Emissions Elsewhere?,"['Don Fullterton', 'Joshua Elliott']",w18897,"['Environment and Energy Economics', 'Public Economics']"
18884,18898,2013,March,"Leakage, Welfare, and Cost-Effectiveness of Carbon Policy","['Daniel H Karney', 'Don Fullterton', 'Kathy Baylis']",w18898,"['Environment and Energy Economics', 'Public Economics']"
18885,18899,2013,March,Political Credit Cycles: The Case of the Euro Zone,"['Jesus Fernandez-Villaverde', 'Luis Garicano', 'Tano Santos']",w18899,['Economic Fluctuations and Growth']
18886,18900,2013,March,Rethinking Elderly Poverty: Time for a Health Inclusive Poverty Measure?,"['Dahlia K Remler', 'Sanders Korenman']",w18900,"['Economics of Aging', 'Health Care', 'Health Economics', 'Public Economics']"
18887,18901,2013,March,The Great Reversal in the Demand for Skill and Cognitive Tasks,"['Benjamin M Sand', 'David A Green', 'Paul Beaudry']",w18901,"['Economic Fluctuations and Growth', 'Labor Studies']"
18888,18902,2013,March,Retirement Plan Type and Employee Mobility: The Role of Selection and Incentive Effects,"['Colleen Flaherty Manchester', 'Damon Jones', 'Gopi Shah Goda']",w18902,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
18889,18903,2013,March,Indirect Incentives of Hedge Fund Managers,"['Berk A Sensoy', 'Jongha Lim', 'Michael S Weisbach']",w18903,"['Asset Pricing', 'Corporate Finance', 'Labor Studies']"
18890,18904,2013,March,Wall Street and the Housing Bubble,"['Ing-Haw Cheng', 'Sahil Raina', 'Wei Xiong']",w18904,"['Asset Pricing', 'Corporate Finance', 'Monetary Economics']"
18891,18905,2013,March,"Bubbles, Crises, and Heterogeneous Beliefs",['Wei Xiong'],w18905,"['', 'Asset Pricing']"
18892,18906,2013,March,Informational Frictions and Commodity Markets,"['Michael Sockin', 'Wei Xiong']",w18906,"['Asset Pricing', 'International Finance and Macroeconomics', 'Monetary Economics']"
18893,18907,2013,March,Financial Education and Choice in State Public Pension Systems,"['Joshua Hurwitz', 'Julie Agnew']",w18907,['Public Economics']
18894,18908,2013,March,A Spatial Approach to Energy Economics,"['Juan Moreno Cruz', 'M Scott Taylor']",w18908,['Environment and Energy Economics']
18895,18909,2013,March,Reaching for Yield in the Bond Market,"['Bo Becker', 'Victoria Ivashina']",w18909,['Corporate Finance']
18896,18910,2013,March,Advertising Expensive Mortgages,"['Amit Seru', 'Gregor Matvos', 'Umit G Gurun']",w18910,"['Corporate Finance', 'Industrial Organization', 'Law and Economics']"
18897,18911,2013,March,A Theory of the Competitive Saving Motive,"['Qingyuan Du', 'Shang-Jin Wei']",w18911,"['Development Economics', 'International Finance and Macroeconomics', 'Monetary Economics']"
18898,18912,2013,March,The Market for OTC Derivatives,"['Andrea L Eisfeldt', 'Andrew G Atkeson', 'Pierre-Olivier Weill']",w18912,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Monetary Economics']"
18899,18913,2013,March,The Articulation Effect of Government Policy: Health Insurance Mandates Versus Taxes,"['Judd B Kessler', 'Keith M Marzilli Ericson']",w18913,"['Health Care', 'Law and Economics', 'Public Economics']"
18900,18914,2013,March,No News is News: Do Markets Underreact to Nothing?,"['Kelly Shue', 'Stefano Giglio']",w18914,"['Asset Pricing', 'Corporate Finance']"
18901,18915,2013,March,The Long-term Effects of Early Lead Exposure: Evidence from a case of Environmental Negligence,"['Loreto Reyes', 'Sergio S Urzua', 'Tomas Rau']",w18915,"['Children', 'Development Economics', 'Environment and Energy Economics']"
18902,18916,2013,March,Subjective and Objective Indicators of Racial Progress,"['Betsey Stevenson', 'Justin Wolfers']",w18916,"['Development of the American Economy', 'Law and Economics', 'Labor Studies']"
18903,18917,2013,March,Inefficient Hiring in Entry-Level Labor Markets,['Amanda Pallais'],w18917,['Labor Studies']
18904,18918,2013,March,Price Indexes for Clinical Trial Research: A Feasibility Study,"['Ernst R Berndt', 'Iain M Cockburn']",w18918,"['Productivity, Innovation, and Entrepreneurship']"
18905,18919,2013,March,"New Trade Models, New Welfare Implications","['Mark J Melitz', 'Stephen J Redding']",w18919,['International Trade and Investment']
18906,18920,2013,March,Quantifying Productivity Gains from Foreign Investment,"['Bent E Sorensen', 'Carolina Villegas-Sanchez', 'Christian Fons-Rosen', 'Sebnem Kalemli-Ozcan', 'Vadym Volosovych']",w18920,['International Finance and Macroeconomics']
18907,18921,2013,March,Economics versus Politics: Pitfalls of Policy Advice,"['Daron Acemoglu', 'James C Robinson']",w18921,['Political Economy']
18908,18922,2013,March,"Bond Market Clienteles, the Yield Curve, and the Optimal Maturity Structure of Government Debt","['Dimitri Vayanos', 'Stephane Guibaud', 'Yves Nosbusch']",w18922,"['Asset Pricing', 'International Finance and Macroeconomics', 'Public Economics']"
18909,18923,2013,March,Who Should Pay for Credit Ratings and How?,"['Anil K Kashyap', 'Natalia Kovrijnykh']",w18923,['Corporate Finance']
18910,18924,2013,March,Incidence and Environmental Effects of Distortionary Subsidies,"['David L Kelly', 'Garth Heutel']",w18924,"['Environment and Energy Economics', 'Public Economics']"
18911,18925,2013,March,"Climate Amenities, Climate Change, and American Quality of Life","['David Y Albouy', 'Hendrik Wolff', 'Ryan Kellogg', 'Walter Graf']",w18925,"['Environment and Energy Economics', 'Industrial Organization', 'Public Economics']"
18912,18926,2013,March,How Do Hospitals Respond to Market Entry? Evidence from A Deregulated Market for Cardiac Revascularization,"['Avi Dor', 'Suhui Li']",w18926,"['Health Care', 'Health Economics']"
18913,18927,2013,March,Can Marginal Rates of Substitution Be Inferred from Happiness Data? Evidence from Residency Choices,"['Alex Rees-Jones', 'Daniel J Benjamin', 'Miles S Kimball', 'Ori Heffetz']",w18927,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
18914,18928,2013,March,The Employment Effects of State Hiring Credits During and After the Great Recession,"['David Neumark', 'Diego Grijalva']",w18928,"['Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
18915,18929,2013,March,Uncertainty and Decision in Climate Change Economics,"['Antony Millner', 'Geoffrey Heal']",w18929,['Environment and Energy Economics']
18916,18930,2013,March,Local Deficits and Local Jobs: Can U.S. States Stabilize Their Own Economies?,"['Gerald Carlino', 'Robert P Inman']",w18930,"['Economic Fluctuations and Growth', 'Public Economics', 'Political Economy']"
18917,18931,2013,March,A Tale of Two Standards: Patent Pools and Innovation in the Optical Disk Drive Industry,['Kenneth Flamm'],w18931,"['Productivity, Innovation, and Entrepreneurship']"
18918,18932,2013,April,Pay-for-Performance Incentives in Low- and Middle-Income Country Health Programs,"['Grant Miller', 'Kimberly Singer Babiarz']",w18932,"['Development Economics', 'Health Care', 'Health Economics']"
18919,18933,2013,April,Race-Specific Agglomeration Economies: Social Distance and the Black-White Wage Gap,"['Elizabeth Oltmans Ananat', 'Shihe Fu', 'Stephen L Ross']",w18933,"['Children', 'Labor Studies']"
18920,18934,2013,April,Food Price Volatility and Domestic Stabilization Policies in Developing Countries,['Christophe Gouel'],w18934,['Development Economics']
18921,18935,2013,April,"Environment, Health, and Human Capital","['Joshua S Graff Zivin', 'Matthew J Neidell']",w18935,"['Children', 'Environment and Energy Economics', 'Health Economics']"
18922,18936,2013,April,"Bonus Culture: Competitive Pay, Screening, and Multitasking","['Jean Tirole', 'Roland Benabou']",w18936,"['Corporate Finance', 'Industrial Organization', 'Public Economics']"
18923,18937,2013,April,Growth in Regions,"['Andrei Shleifer', 'Florencio Lopez-de-Silanes', 'Nicola Gennaioli', 'Rafael La Porta Drago']",w18937,['Economic Fluctuations and Growth']
18924,18938,2013,April,Untangling Trade and Technology: Evidence from Local Labor Markets,"['David Dorn', 'David H Autor', 'Gordon H Hanson']",w18938,"['International Trade and Investment', 'Labor Studies']"
18925,18939,2013,April,"Inspection Technology, Detection and Compliance: Evidence from Florida Restaurant Inspections","['Ginger Zhe Jin', 'Jungmin Lee']",w18939,['Industrial Organization']
18926,18940,2013,April,The Geography of Trade and Technology Shocks in the United States,"['David Dorn', 'David H Autor', 'Gordon H Hanson']",w18940,"['International Trade and Investment', 'Labor Studies']"
18927,18941,2013,April,Household Leveraging and Deleveraging,"['Alejandro Justiniano', 'Andrea Tambalotti', 'Giorgio E Primiceri']",w18941,"['Economic Fluctuations and Growth', 'Monetary Economics']"
18928,18942,2013,April,Capital Flows and the Risk-Taking Channel of Monetary Policy,"['Hyun Song Shin', 'Valentina Bruno']",w18942,"['International Finance and Macroeconomics', 'Monetary Economics']"
18929,18943,2013,April,Procyclical Leverage and Value-at-Risk,"['Hyun Song Shin', 'Tobias Adrian']",w18943,"['Corporate Finance', 'Monetary Economics']"
18930,18944,2013,April,"Finance: Function Matters, not Size.",['John H Cochrane'],w18944,"['Asset Pricing', 'Economic Fluctuations and Growth']"
18931,18945,2013,April,Academic Performance and College Dropout: Using Longitudinal Expectations Data to Estimate a Learning Model,"['Ralph Stinebrickner', 'Todd R Stinebrickner']",w18945,"['Economics of Education', 'Labor Studies']"
18932,18946,2013,April,"Financial Development in 205 Economies, 1960 to 2010","['Asli Demirguc-Kunt', 'Erik Feyen', 'Martin Cihak', 'Ross Levine']",w18946,"['Corporate Finance', 'Development Economics', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
18933,18947,2013,April,Fraud in the Workplace? Evidence from a Dependent Verification Program,"['Harvey S Rosen', 'Michael Geruso']",w18947,"['Health Economics', 'Public Economics']"
18934,18948,2013,April,Informal Care and Inter-vivos Transfers: Results from the National Longitudinal Survey of Mature Women,"['Edward C Norton', 'Lauren Hersch Nicholas', 'Sean Sheng-Hsiu Huang']",w18948,"['Health Care', 'Health Economics']"
18935,18949,2013,April,"Housing Booms, Manufacturing Decline, and Labor Market Outcomes","['Erik G Hurst', 'Kerwin Kofi Charles', 'Matthew J Notowidigdo']",w18949,"['Economic Fluctuations and Growth', 'Labor Studies', 'Monetary Economics', 'Public Economics']"
18936,18950,2013,May,The Miracle of Microfinance? Evidence from a Randomized Evaluation,"['Abhijit V Banerjee', 'Cynthia G Kinnan', 'Esther Duflo', 'Rachel Glennerster']",w18950,['Development Economics']
18937,18951,2013,April,The Simple Economics of Commodity Price Speculation,"['Christopher R Knittel', 'Robert S Pindyck']",w18951,"['Asset Pricing', 'Environment and Energy Economics', 'Economic Fluctuations and Growth', 'Industrial Organization']"
18938,18952,2013,April,The Economic Importance of Financial Literacy: Theory and Evidence,"['Annamaria Lusardi', 'Olivia S Mitchell']",w18952,['Economics of Aging']
18939,18953,2013,April,An Equilibrium Model of the African HIV/AIDS Epidemic,"['Cezar Santos', 'Jeremy Greenwood', 'Michele Tertilt', 'Philipp Kircher']",w18953,"['Development Economics', 'Economic Fluctuations and Growth']"
18940,18954,2013,April,Improving GDP Measurement: A Measurement-Error Perspective,"['Dongho Song', 'Francis X Diebold', 'Frank Schorfheide', 'Jeremy Nalewaik', 'S Boragan Aruoba']",w18954,"['Asset Pricing', 'Economic Fluctuations and Growth']"
18941,18955,2013,April,"Large Block Shareholders, Institutional Investors, Boards of Directors and Bank Value in the Nineteenth Century",['Howard Bodenhorn'],w18955,"['Corporate Finance', 'Development of the American Economy']"
18942,18956,2013,April,Assessing International Efficiency,"['Fabrizio Perri', 'Jonathan Heathcote']",w18956,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
18943,18957,2013,April,Supply-Chain Trade: A Portrait of Global Patterns and Several Testable Hypotheses,"['Javier Lopez-Gonzalez', 'Richard E Baldwin']",w18957,['International Trade and Investment']
18944,18958,2013,April,Exploring Tradeoffs in the Organization of Scientific Work: Collaboration and Scientific Reward,"['Fiona E Murray', 'Joshua S Gans', 'Michael Bikard']",w18958,"['Productivity, Innovation, and Entrepreneurship']"
18945,18959,2013,April,Air Pollution and Procyclical Mortality,"['Christopher J Ruhm', 'Garth Heutel']",w18959,"['Environment and Energy Economics', 'Economic Fluctuations and Growth', 'Health Economics']"
18946,18960,2013,April,The Simple Analytics of Monetary Policy: A Post-Crisis Approach,['Benjamin M Friedman'],w18960,['Monetary Economics']
18947,18961,2013,April,"More Trusting, Less Trust? An Investigation of Early E-Commerce in China","['Chong Liu', 'Ginger Zhe Jin', 'Hongbin Cai', 'Li-An Zhou']",w18961,['Industrial Organization']
18948,18962,2013,April,Preparing to Export,"['Danielken Molina', 'Marc-Andreas Muendler']",w18962,"['Development Economics', 'International Trade and Investment', 'Labor Studies']"
18949,18963,2013,April,Fundamentals and Sovereign Risk of Emerging Markets,"['Donghyun Park', 'Joshua Aizenman', 'Yothin Jinjarak']",w18963,['International Finance and Macroeconomics']
18950,18964,2013,April,"Gender Differences in Preferences, Intra-Household Externalities, and Low Demand for Improved Cookstoves","['Ahmed Mushfiq Mobarak', 'Grant Miller']",w18964,"['Children', 'Development Economics', 'Environment and Energy Economics', 'Health Care', 'Health Economics']"
18951,18965,2013,April,Congressional Influence as a Determinant of Subprime Lending,"['Matthew E Kahn', 'Ryan K Vaughn', 'Stuart A Gabriel']",w18965,"['Public Economics', 'Political Economy']"
18952,18966,2013,April,Family Ties,"['Alberto F Alesina', 'Paola Giuliano']",w18966,['Political Economy']
18953,18967,2013,April,The Global Energy Outlook,"['Richard G Newell', 'Stuart Iler']",w18967,['Environment and Energy Economics']
18954,18968,2013,April,Testing Macroprudential Stress Tests: The Risk of Regulatory Risk Weights,"['Diane Pierret', 'Robert F Engle', 'Viral V Acharya']",w18968,"['Corporate Finance', 'Monetary Economics']"
18955,18969,2013,April,Financial Literacy and High-Cost Borrowing in the United States,"['Annamaria Lusardi', 'Carlo de Bassa Scheresberg']",w18969,['Economics of Aging']
18956,18970,2013,April,"Can Self-Help Groups Really Be ""Self-Help""?","['Brian Greaney', 'Eva Van Leemput', 'Joseph P Kaboski']",w18970,['Development Economics']
18957,18971,2013,April,The Surprisingly Dire Situation of Children's Education in Rural West Africa: Results from the CREO Study in Guinea-Bissau (Comprehensive Review of Education Outcomes),"['Chitra Jayanty', 'Filipa Silva', 'Gangadhar Jayanty', 'Ila Fazzio', 'Kameshwari Jandhyala', 'Peter Boone', 'Simon Johnson', 'Vimala Ramachandrin', 'Zhaoguo Zhan']",w18971,['Development Economics']
18958,18972,2013,April,Innovation and Production in the Global Economy,"['Andres Rodriguez-Clarez', 'Costas Arkolakis', 'Natalia Ramondo', 'Stephen Ross Yeaple']",w18972,['International Trade and Investment']
18959,18973,2013,April,"Competitors, Complementors, Parents and Places: Explaining Regional Agglomeration in the U.S. Auto Industry","['Daniel Yi Xu', 'Luis Cabral', 'Zhu Wang']",w18973,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
18960,18974,2013,April,Energy Production and Health Externalities: Evidence from Oil Refinery Strikes in France,"['Emmanuelle Lavaine', 'Matthew J Neidell']",w18974,"['Environment and Energy Economics', 'Health Economics']"
18961,18975,2013,April,Why Does Balanced News Produce Unbalanced Views?,"['Cass R Sunstein', 'Edward L Glaeser']",w18975,['Law and Economics']
18962,18976,2013,April,Shrouded Costs of Government: The Political Economy of State and Local Public Pensions,"['Edward L Glaeser', 'Giacomo A M Ponzetto']",w18976,['Public Economics']
18963,18977,2013,April,"Diagnosing Expertise: Human Capital, Decision Making and Performance Among Physicians","['Janet M Currie', 'W Bentley MacLeod']",w18977,"['Children', 'Health Care', 'Health Economics', 'Labor Studies']"
18964,18978,2013,April,The Geography of Inter-State Resource Wars,"['Dominic Rohner', 'Francesco Caselli', 'Massimo Morelli']",w18978,"['Development Economics', 'Economic Fluctuations and Growth', 'Political Economy']"
18965,18979,2013,April,Women's Emancipation Through Education: A Macroeconomic Analysis,"['Fatih Guvenen', 'Michelle Rendall']",w18979,"['Economics of Education', 'Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
18966,18980,2013,April,Endogenous Sources of Volatility in Housing Markets: The Joint Buyer-Seller Problem,"['Elliot Anenberg', 'Patrick J Bayer']",w18980,"['Economic Fluctuations and Growth', 'Public Economics']"
18967,18981,2013,April,The Demise of Walk Zones in Boston: Priorities vs. Precedence in School Choice,"['Parag A Pathak', 'Scott Duke Kominers', 'Tayfun Sonmez', 'Umut M Dur']",w18981,"['Economics of Education', 'Labor Studies', 'Public Economics']"
18968,18982,2013,April,Patent Trading Flows of Small and Large Firms,"['Carlos J Serrano', 'Nicolas Figueroa']",w18982,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
