,paper,year,month,title,author,code,prog
10562,10574,2004,June,Should We Fear Derivatives?,['Rene M Stulz'],w10574,"['Corporate Finance', 'Asset Pricing']"
10563,10575,2004,June,Targeted Remedial Education for Under-Performing Teenagers: Costs and Benefits,"['Analia Schlosser', 'Victor Lavy']",w10575,"['Economics of Education', 'Labor Studies', 'Children']"
10564,10576,2004,June,Why Doesn't Asia Have Bigger Bond Markets?,"['Barry J Eichengreen', 'Pipat Luengnaruemitchai']",w10576,"['Corporate Finance', 'International Finance and Macroeconomics']"
10565,10577,2004,June,Why Barriers to Entry are Barriers to Understanding,['Dennis W Carlton'],w10577,['International Finance and Macroeconomics']
10566,10578,2004,June,Education for Innovation: Entrepreneurial Breakthroughs vs. Corporate Incremental Improvements,['William J Baumol'],w10578,['Industrial Organization']
10567,10579,2004,June,Maximum Likelihood Estimation of Stochastic Volatility Models,"['Robert Kimmel', 'Yacine Ait-Sahalia']",w10579,['Asset Pricing']
10568,10580,2004,June,"Until it's Over, Over There: The U.S. Economy in World War I",['Hugh Rockoff'],w10580,['Development of the American Economy']
10569,10581,2004,June,Was There a Nasdaq Bubble in the Late 1990s?,"['Lubos Pastor', 'Pietro Veronesi']",w10581,['Asset Pricing']
10570,10582,2004,June,The Rise of U.S. Antidumping Actions in Historical Perspective,['Douglas A Irwin'],w10582,"['Development of the American Economy', 'International Trade and Investment']"
10571,10583,2004,June,"Measuring Market Integration: Foreign Exchange Arbitrage and the Gold Standard, 1879-1913","['Alan M Taylor', 'Eugene Canjels', 'Gauri Prakash-Canjels']",w10583,"['Development of the American Economy', 'International Finance and Macroeconomics']"
10572,10584,2004,June,Slow Recoveries,"['Andrea Repetto', 'Norman Loayzaw', 'Raphael Bergoeing']",w10584,"['Economic Fluctuations and Growth', 'Productivity, Innovation, and Entrepreneurship']"
10573,10585,2004,June,Trade Liberalization and Pollution Havens,"['Arik Levinson', 'Jenny Minier', 'Josh Ederington']",w10585,"['International Trade and Investment', 'Environment and Energy Economics']"
10574,10586,2004,June,"India's De-Industrialization Under British Rule: New Ideas, New Evidence","['David Clingingsmith', 'Jeffrey G Williamson']",w10586,"['Development of the American Economy', 'International Trade and Investment']"
10575,10587,2004,June,The Costs of Entrenched Boards,"['Alma Cohen', 'Lucian Arye Bebchuk']",w10587,"['Corporate Finance', 'Law and Economics']"
10576,10588,2004,June,"The Timing, Intensity, and Composition of Interest Group Lobbying: An Analysis of Structural Policy Windows in the States",['John M de Figueiredo'],w10588,"['Industrial Organization', 'Law and Economics']"
10577,10589,2004,June,Preference Formation and the Rise of Women's Labor Force Participation: Evidence from WWII,"['Alessandra Fogli', 'Claudia Olivetti', 'Raquel Fernandez']",w10589,"['Economic Fluctuations and Growth', 'Labor Studies', 'Law and Economics']"
10578,10590,2004,June,The Quality of Labor Relations and Unemployment,"['Olivier Jean Blanchard', 'Thomas Philippon']",w10590,"['Economic Fluctuations and Growth', 'Labor Studies', 'Monetary Economics']"
10579,10591,2004,June,Does School Accountability Lead to Improved Student Performance?,"['Eric A Hanushek', 'Margaret E Raymond']",w10591,"['Economics of Education', 'Public Economics', 'Children']"
10580,10592,2004,June,Are Technology Improvements Contractionary?,"['John G Fernald', 'Miles S Kimball', 'Susanto Basu']",w10592,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Productivity, Innovation, and Entrepreneurship']"
10581,10593,2004,June,"Trade, Inequality, and Poverty: What Do We Know? Evidence from Recent Trade Liberalization Episodes in Developing Countries","['Nina Pavcnik', 'Pinelopi Koujianou Goldberg']",w10593,"['International Trade and Investment', 'Labor Studies']"
10582,10594,2004,June,Product Variety and Demand Uncertainty,"['Dennis W Carlton', 'James D Dana']",w10594,['Industrial Organization']
10583,10595,2004,June,Facts and Fantasies about Commodity Futures,"['Gary B Gorton', 'K Geert Rouwenhorst']",w10595,['Asset Pricing']
10584,10596,2004,June,The Effect of Population Health on Foreign Direct Investment,"['David Canning', 'David E Bloom', 'Marcella M Alsan']",w10596,"['Health Economics', 'International Trade and Investment']"
10585,10597,2004,June,Exotic Preferences for Macroeconomists,"['Bryan R Routledge', 'David K Backus', 'Stanley E Zin']",w10597,"['Economic Fluctuations and Growth', 'Asset Pricing']"
10586,10598,2004,July,Economic Impacts of Unionization on Private Sector Employers: 1984-2001,"['David S Lee', 'John E DiNardo']",w10598,['Labor Studies']
10587,10599,2004,July,"Dividend Policy, Agency Costs, and Earned Equity","['Harry DeAngelo', 'Linda DeAngelo', 'Rene M Stulz']",w10599,"['Corporate Finance', 'Asset Pricing']"
10588,10600,2004,July,"The Impact of the Terms of Trade on Economic Development in the Periphery, 1870-1939: Volatility and Secular Change","['Christopher Blattman', 'Jason Hwang', 'Jeffrey G Williamson']",w10600,"['Development of the American Economy', 'International Trade and Investment']"
10589,10601,2004,July,Peace and War in Territorial Disputes,['Herschel I Grossman'],w10601,['Economic Fluctuations and Growth']
10590,10602,2004,July,Managing Volatility and Crises: A Practitioner's Guide Overview,"['Brian Pinto', 'Joshua Aizenman']",w10602,['International Finance and Macroeconomics']
10591,10603,2004,July,Learning on the Quick and Cheap: Gains from Trade Through Imported Expertise,"['James R Markusen', 'Thomas F Rutherford']",w10603,['International Trade and Investment']
10592,10604,2004,July,The Impact of Presumed Consent Legislation on Cadaveric Organ Donation: A Cross Country Study,"['Alberto Abadie', 'Sebastien Gay']",w10604,['Health Economics']
10593,10605,2004,July,Exploring the Patent Explosion,['Bronwyn H Hall'],w10605,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
10594,10606,2004,July,Measuring the Growth from Better and Better Goods,['Mark Bils'],w10606,['Economic Fluctuations and Growth']
10595,10607,2004,July,The Purchasing Power Parity Debate,"['Alan M Taylor', 'Mark P Taylor']",w10607,"['International Finance and Macroeconomics', 'International Trade and Investment']"
10596,10608,2004,July,Breakfast of Champions? The School Breakfast Program and the Nutrition of Children and Families,"['Janet M Currie', 'Jayanta Bhattacharya', 'Steven J Haider']",w10608,"['Economics of Education', 'Health Economics', 'Labor Studies', 'Children']"
10597,10609,2004,July,How Elections Matter: Theory and Evidence from Environmental Policy,"['Daniel M Sturm', 'John A List']",w10609,"['Public Economics', 'Environment and Energy Economics']"
10598,10610,2004,July,The Political Economy of Fair Housing Laws Prior to 1968,['William J Collins'],w10610,['Development of the American Economy']
10599,10611,2004,July,Liquidity Constraints and Housing Prices: Theory and Evidence from the VA Mortgage,['Jacob L Vigdor'],w10611,['Public Economics']
10600,10612,2004,July,Targeting vs. Instrument Rules for Monetary Policy,"['Bennett T McCallum', 'Edward Nelson']",w10612,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10601,10613,2004,July,The Evolution of Concentrated Ownership in India Broad patterns and a History of the Indian Software Industry,"['Krishna G Palepu', 'Tarun Khanna']",w10613,"['Corporate Finance', 'Industrial Organization']"
10602,10614,2004,July,Unbiased Estimation of the Half-Life to PPP Convergence in Panel Data,"['Chi-Young Choi', 'Donggyu Sul', 'Nelson C Mark']",w10614,['International Finance and Macroeconomics']
10603,10615,2004,July,A Continuous-Time Agency Model of Optimal Contracting and Capital Structure,"['Peter M DeMarzo', 'Yuliy Sannikov']",w10615,"['Corporate Finance', 'Asset Pricing']"
10604,10616,2004,July,The Macroeconomy and the Yield Curve: A Dynamic Latent Factor Approach,"['Francis X Diebold', 'Glenn D Rudebusch', 'S Boragan Aruoba']",w10616,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Asset Pricing']"
10605,10617,2004,July,Evaluating the Calvo Model of Sticky Prices,"['Jonas D M Fisher', 'Martin S Eichenbaum']",w10617,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10606,10618,2004,July,"Education, Redistribution, and the Threat of Brain Drain","['Alexander Haupt', 'Eckhard Janeba']",w10618,"['International Trade and Investment', 'Labor Studies']"
10607,10619,2004,July,The Effects of Cocaine and Heroin Prices on Drug-Related Emergency Department Visits,['Dhaval M Dave'],w10619,['Health Economics']
10608,10620,2004,July,The Design of Financial Systems: Towards a Synthesis of Function and Structure,"['Robert C Merton', 'Zvi Bodie']",w10620,['Health Economics']
10609,10621,2004,July,The Wage Gains of African-American Women in the 1940s,"['Martha J Bailey', 'William J Collins']",w10621,"['Development of the American Economy', 'Labor Studies']"
10610,10622,2004,July,"Performance Pay and Teachers' Effort, Productivity and Grading Ethics",['Victor Lavy'],w10622,"['Economics of Education', 'Labor Studies']"
10611,10623,2003,July,How Have Borrowers Fared in Banking Mega-Mergers?,"['Edward J Kane', 'Kenneth A Carow', 'Rajesh P Narayanan']",w10623,['Corporate Finance']
10612,10624,2004,July,Sources for Financing Domestic Capital -- Is Foreign Saving a Viable Option for Developing Countries?,"['Artur Radziwill', 'Brian Pinto', 'Joshua Aizenman']",w10624,['International Trade and Investment']
10613,10625,2004,July,R&D: A Small Contribution to Productivity Growth,['Diego A Comin'],w10625,"['Productivity, Innovation, and Entrepreneurship']"
10614,10626,2004,July,"Direct Investment, Rising Real Wages and the Absorption of Excess Labor in the Periphery","['David Folkerts-Landau', 'Michael P Dooley', 'Peter M Garber']",w10626,['International Finance and Macroeconomics']
10615,10627,2004,July,Using Investment Data to Assess the Importance of Price Mismeasurement,['Diego A Comin'],w10627,['Economic Fluctuations and Growth']
10616,10628,2004,July,Spending Less Time with the Family: The Decline of Family Ownership in the UK,"['Colin Mayer', 'Julian Franks', 'Stefano Rossi']",w10628,['Corporate Finance']
10617,10629,2004,July,Unmasking the Pollution Haven Effect,"['Arik Levinson', 'M Scott Taylor']",w10629,"['International Trade and Investment', 'Environment and Energy Economics']"
10618,10630,2004,July,Capital Income Taxation in the Globalized World,"['Assaf Razin', 'Effraim Sadka']",w10630,"['International Finance and Macroeconomics', 'Public Economics']"
10619,10631,2004,July,The Source of Historical Economic Fluctuations: An Analysis using Long-Run Restrictions,"['Neville Francis', 'Valerie A Ramey']",w10631,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10620,10632,2004,July,Measuring the Effects of Workloss on Productivity With Team Production,"['Claire Sharda', 'Daniel Polsky', 'Helena Szrek', 'Marc V Pauly', 'Sean Nicholson']",w10632,"['Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
10621,10633,2004,July,"Are Migrants More Skilled than Non-Migrants? Repeat, Return and Same-Employer Migrants",['Jennifer Hunt'],w10633,['Labor Studies']
10622,10634,2004,July,A New Look at Racial Profiling: Evidence from the Boston Police Department,"['Brian G Knight', 'Kate L Antonovics']",w10634,['Public Economics']
10623,10635,2004,July,The Rise and Fall of the Widely Held Firm - A History of Corporate Ownership in Canada,"['Bernard Yeung', 'Gloria Y Tian', 'Michael Percy', 'Randall K Morck']",w10635,['Corporate Finance']
10624,10636,2004,July,Technology Shocks and Aggregate Fluctuations: How Well Does the RBS Model Fit Postwar U.S. Data?,"['Jordi Gali', 'Pau Rabanal']",w10636,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10625,10637,2004,July,"Public Debt, Fiscal Solvency and Macroeconomic Uncertainty in Latin America: The Cases of Brazil, Colombia, Costa Rica, and Mexico","['Enrique G Mendoza', 'P Marcelo Oviedo']",w10637,['Public Economics']
10626,10638,2004,July,"Specialization, Factor Accumulation and Development","['Doireann Fitzgerald', 'Juan Carlos Hallak']",w10638,['International Trade and Investment']
10627,10639,2004,July,Auctions with Resale When Private Values Are Uncertain: Theory and Empirical Evidence,"['Andreas Lange', 'John A List', 'Michael K Price']",w10639,"['Industrial Organization', 'Public Economics', 'Environment and Energy Economics']"
10628,10640,2004,July,"Scientific Teams and Institution Collaborations: Evidence from U.S. Universities, 1981-1999",['James D Adams'],w10640,"['Productivity, Innovation, and Entrepreneurship']"
10629,10641,2004,July,The History and Politics of Corporate Ownership in Sweden,['Peter Hogfeldt'],w10641,['Corporate Finance']
10630,10642,2004,July,Deflationary Bubbles,"['Anne C Sibert', 'Willem H Buiter']",w10642,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
10631,10643,2004,July,"International Innovation and Diffusion of Air Pollution Control Technologies: The Effects of NOX and SO2 Regulation in the US, Japan, and Germany",['David Popp'],w10643,"['Productivity, Innovation, and Entrepreneurship', 'Environment and Energy Economics']"
10632,10644,2004,July,"Behavioral Finance in Corporate Governance - Independent Directors, Non-Executive Chairs, and the Importance of the Devil's Advocate",['Randall K Morck'],w10644,['Corporate Finance']
10633,10645,2004,July,Do the Rich Flee from High State Taxes? Evidence from Federal Estate Tax Returns,"['Joel B Slemrod', 'Jon Bakija']",w10645,['Public Economics']
10634,10646,2004,July,Can Inflation Targeting Work in Emerging Market Countries?,['Frederic S Mishkin'],w10646,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
10635,10647,2004,July,Estimating the Effects of a Time Limited Earnings Subsidy for Welfare Leavers,"['David Card', 'Dean R Hyslop']",w10647,"['Labor Studies', 'Public Economics']"
10636,10648,2004,July,Illicit Drug Use Among Arrestees and Drug Prices,['Dhaval M Dave'],w10648,['Health Economics']
10637,10649,2004,July,China's Post Accession WTO Stance,"['Glenda Mallon', 'John Whalley']",w10649,['International Trade and Investment']
10638,10650,2004,July,Do a Firm's Equity Returns Reflect the Risk of Its Pension Plan?,"['Li Jin', 'Robert C Merton', 'Zvi Bobie']",w10650,['Asset Pricing']
10639,10651,2004,July,On the Importance of Measuring Payout Yield: Implications for Empirical Asset Pricing,"['Jacob Boudoukh', 'Matthew P Richardson', 'Michael R Roberts', 'Roni Michaely']",w10651,['Asset Pricing']
10640,10652,2004,July,Modeling Inventories Over the Business Cycle,"['Aubhik Khan', 'Julia K Thomas']",w10652,['Economic Fluctuations and Growth']
10641,10653,2004,July,Sex Differences in Morbidity and Mortality,"['Anne C Case', 'Christina H Paxson']",w10653,"['Economics of Aging', 'Health Care']"
10642,10654,2004,July,Free Banking and Bank Entry in Nineteenth-Century New York,['Howard Bodenhorn'],w10654,"['Development of the American Economy', 'Monetary Economics']"
10643,10655,2004,July,Search-Theoretic Models of the Labor Market-A Survey,"['Randall Wright', 'Richard Rogerson', 'Robert Shimer']",w10655,"['Economic Fluctuations and Growth', 'Labor Studies']"
10644,10656,2004,July,Minimum Wage Effects in the Longer Run,"['David Neumark', 'Olena Nizalova']",w10656,['Labor Studies']
10645,10657,2004,July,Economic and Political Liberalizations,"['Francesco Giavazzi', 'Guido Tabellini']",w10657,['International Finance and Macroeconomics']
10646,10658,2004,July,Evaluating the Impact of the D.C. Tuition Assistance Grant Program,['Thomas J Kane'],w10658,"['Children', 'Economics of Education', 'Public Economics']"
10647,10659,2004,July,Go Down Fighting: Short Sellers vs. Firms,['Owen A Lamont'],w10659,"['Asset Pricing', 'Corporate Finance']"
10648,10660,2004,August,"Five Puzzles in the Behavior of Productivity, Investment, and Innovation",['Robert J Gordon'],w10660,"['Economic Fluctuations and Growth', 'Productivity, Innovation, and Entrepreneurship']"
10649,10661,2004,August,Why was Europe Left at the Station When America's Productivity Locomotive Departed?,['Robert J Gordon'],w10661,"['Economic Fluctuations and Growth', 'Productivity, Innovation, and Entrepreneurship']"
10650,10662,2004,August,Two Centuries of Economic Growth: Europe Chasing the American Frontier,['Robert J Gordon'],w10662,"['Economic Fluctuations and Growth', 'Development of the American Economy', 'Productivity, Innovation, and Entrepreneurship']"
10651,10663,2004,August,The Economic Impacts of Climate Change: Evidence from Agricultural Profits and Random,"['Michael Greenstone', 'Olivier Deschenes']",w10663,"['Labor Studies', 'Productivity, Innovation, and Entrepreneurship', 'Public Economics', 'Environment and Energy Economics']"
10652,10664,2004,August,"A Model of Forum Shopping, with Special Reference to Standard Setting Organizations","['Jean Tirole', 'Josh Lerner']",w10664,"['Corporate Finance', 'Productivity, Innovation, and Entrepreneurship']"
10653,10665,2004,August,"An Empirical Model of Stock Analysts' Recommendations: Market Fundamentals, Conflicts of Interest, and Peer Effects","['John Krainer', 'Patrick Bajari']",w10665,['Industrial Organization']
10654,10666,2004,August,"Good Principals or Good Peers? Parental Valuation of School Characteristics, Tiebout Equilibrium, and the Effects of Inter-district Competition",['Jesse Rothstein'],w10666,"['Economics of Education', 'Children']"
10655,10667,2004,August,Neighbors as Negatives: Relative Earnings and Well-Being,['Erzo F P Luttmer'],w10667,['Public Economics']
10656,10668,2004,August,Comparative Advantage and Heterogeneous Firms,"['Andrew B Bernard', 'Peter K Schott', 'Stephen J Redding']",w10668,['International Trade and Investment']
10657,10669,2004,August,Health in an Age of Globalization,['Angus S Deaton'],w10669,"['Economic Fluctuations and Growth', 'Health Economics']"
10658,10670,2004,August,"Preschool, Day Care, and Afterschool Care: Who's Minding the Kids?","['David M Blau', 'Janet M Currie']",w10670,"['Economics of Education', 'Labor Studies', 'Children']"
10659,10671,2004,August,"Large Blocks of Stock: Prevalence, Size, and Measurement","['Andrew Metrick', 'Jennifer Dlugosz', 'Paul A Gompers', 'Rudiger Fahlenbrach']",w10671,"['Corporate Finance', 'Asset Pricing']"
10660,10672,2004,August,What Does the Yield Curve Tell us about GDP Growth?,"['Andrew Ang', 'Min Wei', 'Monika Piazzesi']",w10672,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Asset Pricing']"
10661,10673,2004,August,Exchange Rate Regime Durability and Performance in Developing Countries Versus Advanced Economies,"['Aasim M Husain', 'Ashoka Mody', 'Kenneth S Rogoff']",w10673,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics']"
10662,10674,2004,August,Corruption in Indonesia,"['Ari Kuncoro', 'J Vernon Henderson']",w10674,['Public Economics']
10663,10675,2004,August,Portfolio Concentration and the Performance of Individual Investors,"['Clemens Sialm', 'Scott J Weisbenner', 'Zoran Ivkovich']",w10675,['Asset Pricing']
10664,10676,2004,August,The X Tax in the World Economy,['David F Bradford'],w10676,"['International Trade and Investment', 'Public Economics']"
10665,10677,2004,August,Detecting Medicare Abuse,"['Daniel P Kessler', 'David Becker', 'Marcella M Alsan']",w10677,['Health Economics']
10666,10678,2004,August,Do Gender Stereotypes Reduce Girls' Human Capital Outcomes? Evidence from a Natural Experiment,['Victor Lavy'],w10678,"['Economics of Education', 'Labor Studies', 'Children']"
10667,10679,2004,August,Credible Commitment to Optimal Escape from a Liquidity Trap: The Role of the Balance Sheet of an Independent Central Bank,"['Lars E O Svensson', 'Olivier Jeanne']",w10679,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10668,10680,2004,August,"Refugees, Asylum Seekers and Policy in Europe","['Jeffrey G Williamson', 'Timothy J Hatton']",w10680,"['Development of the American Economy', 'International Trade and Investment', 'Labor Studies']"
10669,10681,2004,August,Federal Government Debt and Interest Rates,"['Eric M Engen', 'R Glenn Hubbard']",w10681,"['Corporate Finance', 'Economic Fluctuations and Growth', 'Monetary Economics', 'Public Economics']"
10670,10682,2004,August,Welfare Migration: Is the Net Fiscal Burden a Good Measure of Its Economic Impact on the Welfare of the Native Born Population?,"['Assaf Razin', 'Effraim Sadka']",w10682,"['Labor Studies', 'Public Economics']"
10671,10683,2004,August,Inequality Change in China and (Hukou) Labour Mobility Restrictions,"['John Whalley', 'Shunming Zhang']",w10683,['International Trade and Investment']
10672,10684,2004,August,What is Discrimination? Gender in the American Economic Association,"['Daniel S Hamermesh', 'Stephen G Donald']",w10684,['Labor Studies']
10673,10685,2004,August,Can Mutual Fund Managers Pick Stocks? Evidence from the Trades Prior to Earnings Announcements,"['Jeffrey Wurgler', 'Jessica A Wachter', 'Lubomir Litov', 'Malcolm P Baker']",w10685,"['Corporate Finance', 'Asset Pricing']"
10674,10686,2004,August,The Determinants of the Global Digital Divide: A Cross-Country Analysis of Computer and Internet Penetration,"['Menzie David Chinn', 'Robert W Fairlie']",w10686,"['International Finance and Macroeconomics', 'International Trade and Investment']"
10675,10687,2004,August,Law and Firms' Access to Finance,"['Asli Demirguc-Kunt', 'Ross Levine', 'Thorsten Beck']",w10687,['International Finance and Macroeconomics']
10676,10688,2004,August,Demand for Illicit Drugs by Pregnant Women,"['Dhaval M Dave', 'Hope Corman', 'Kelly Noonan', 'Nancy E Reichman']",w10688,"['Health Economics', 'Children']"
10677,10689,2004,August,"Weak and Semi-Strong Form Stock Return Predictability, Revisited","['Andrea Heuson', 'Tie Su', 'Wayne E Ferson']",w10689,['Asset Pricing']
10678,10690,2004,August,Corporate Tax Evasion with Agency Costs,"['Joel B Slemrod', 'Keith J Crocker']",w10690,['Public Economics']
10679,10691,2004,August,Maternal Employment and Adolescent Development,['Christopher J Ruhm'],w10691,"['Health Economics', 'Children']"
10680,10692,2004,August,"Corporate Governance, Economic Entrenchment and Growth","['Bernard Yeung', 'Daniel Wolfenzon', 'Randall K Morck']",w10692,['Corporate Finance']
10681,10693,2004,August,The Fiscal Burden of Korean Reunification: A Generational Accounting Approach,"['Alan J Auerbach', 'Ilho Yoo', 'Young Jun Chun']",w10693,['Public Economics']
10682,10694,2004,August,"Budget Windows, Sunsets, and Fiscal Control",['Alan J Auerbach'],w10694,"['Economic Fluctuations and Growth', 'Public Economics']"
10683,10695,2004,August,Do Tenured and Tenure-Track Faculty Matter?,"['Liang Zhang', 'Ronald G Ehrenberg']",w10695,['Labor Studies']
10684,10696,2004,August,Fixed Exchange Rates and Trade,"['Jay C Shambaugh', 'Michael W Klein']",w10696,"['International Finance and Macroeconomics', 'International Trade and Investment']"
10685,10697,2004,August,Overseas Assembly and Country Sourcing Choices,['Deborah L Swenson'],w10697,['International Trade and Investment']
10686,10698,2004,August,Pairwise Kidney Exchange,"['Alvin E Roth', 'M Utku Unver', 'Tayfun Sonmez']",w10698,['Health Economics']
10687,10699,2004,August,"What Did the ""Illegitimacy Bonus"" Reward?","['Jennifer Walper', 'Robert Kaestner', 'Sanders Korenman', 'Theodore J Joyce']",w10699,"['Health Economics', 'Children']"
10688,10700,2004,August,How Far to the Hospital? The Effect of Hospital Closures on Access to Care,"['Cheryl Wold', 'Mireille Jacobson', 'Thomas C Buchmueller']",w10700,['Health Economics']
10689,10701,2004,August,The Effect of Mandated State Education Spending on Total Local Resources,"['Katherine Baicker', 'Nora E Gordon']",w10701,"['Economics of Education', 'Public Economics']"
10690,10702,2004,August,A Common Currency: Early U.S. Monetary Policy and the Transition to the Dollar,['Peter L Rousseau'],w10702,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
10691,10703,2004,August,Why Do Real and Nominal Inventory-Sales Ratios Have Different Trends,"['Daniel J Vine', 'Valerie A Ramey']",w10703,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10692,10704,2004,August,Monetary Policy and Asset Prices: A Look Back at Past U.S. Stock Market Booms,"['David C Wheelock', 'Michael D Bordo']",w10704,"['Development of the American Economy', 'Monetary Economics', 'Asset Pricing']"
10693,10705,2004,August,Abortion Legalization and Lifecycle Fertility,"['Elizabeth Oltmans Ananat', 'Jonathan Gruber', 'Phillip B Levine']",w10705,"['Health Economics', 'Children']"
10694,10706,2004,August,Interdependent Security: A General Model,"['Geoffrey Heal', 'Howard C Kunreuther']",w10706,['']
10695,10707,2004,August,Optimal Expectations,"['Jonathan A Parker', 'Markus K Brunnermeier']",w10707,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Asset Pricing']"
10696,10708,2004,August,The Role and Functioning of Public-Interest Legal Organizations in the Enforcement of the Employment Laws,['Christine Jolls'],w10708,"['Law and Economics', 'Labor Studies']"
10697,10709,2004,August,The Effect of Malpractice Liability on the Delivery of Health Care,"['Amitabh Chandra', 'Katherine Baicker']",w10709,"['Health Economics', 'Law and Economics']"
10698,10710,2004,August,Merger Policy and Innovation: Must Enforcement Change to Account for Technological Change?,"['Howard A Shelanski', 'Michael L Katz']",w10710,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
10699,10711,2004,August,"Borrowing Constraints, College Aid, and Intergenerational Mobility","['Charles Ka Yui Leung', 'Eric A Hanushek', 'Kuzey Yilmaz']",w10711,"['Labor Studies', 'Public Economics', 'Children']"
10700,10712,2004,August,CPI Bias from Supercenters: Does the BLS Know that Wal-Mart Exists?,"['Ephraim Leibtag', 'Jerry A Hausman']",w10712,"['Economic Fluctuations and Growth', 'Public Economics']"
10701,10713,2004,August,Long-Term Consequences of Secondary School Vouchers: Evidence from Administrative Records in Colombia,"['Eric P Bettinger', 'Joshua D Angrist', 'Michael R Kremer']",w10713,"['Economics of Education', 'Children']"
10702,10714,2004,August,Explaining the Evolution of Pension Structure and Job Tenure,"['Leora Friedberg', 'Michael T Owyang']",w10714,"['Economics of Aging', 'Labor Studies']"
10703,10715,2004,August,How Much Might Universal Health Insurance Reduce Socioeconomic Disparities in Health? A Comparison of the US and Canada,"['Dahlia K Remler', 'Sandra L Decker']",w10715,['Health Economics']
10704,10716,2004,August,Corporate Ownership in France: The Importance of History,['Antoin E Murphy'],w10716,['Corporate Finance']
10705,10717,2004,August,Transboundary Spillovers and Decentralization of Environmental Policies,['Hilary Sigman'],w10717,"['Public Economics', 'Environment and Energy Economics']"
10706,10718,2004,August,The Impact of Trade on Intraindustry Reallocation and Aggregate Industry Productivity: A Comment,"['Frederic Robert-Nicoud', 'Richard E Baldwin']",w10718,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
10707,10719,2004,September,Stock Market Trading and Market Conditions,"['Federico Nardari', 'John M Griffin', 'Rene M Stulz']",w10719,"['Corporate Finance', 'Asset Pricing']"
10708,10720,2004,September,The More the Merrier? The Effect of Family Composition on Children's Education,"['Kjell G Salvanes', 'Paul J Devereaux', 'Sandra E Black']",w10720,"['Economics of Education', 'Labor Studies', 'Children']"
10709,10721,2004,September,Negotiating Free Trade,"['Elhanan Helpman', 'Philippe Aghion', 'Pol Antras']",w10721,['International Trade and Investment']
10710,10722,2004,September,Robin Hood and His Not-So-Merry Plan: Capitalization and the Self-Destruction of Texas' School Finance Equalization Plan,"['Caroline Minter Hoxby', 'Ilyana Kuziemko']",w10722,"['Economics of Education', 'Public Economics', 'Children']"
10711,10723,2004,August,Exchange Rates and Fundamentals,"['Charles Engel', 'Kenneth D West']",w10723,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Monetary Economics', 'Asset Pricing']"
10712,10724,2004,September,Optimal Operational Monetary Policy in the Christiano-Eichenbaum-Evans Model of the U.S. Business Cycle,"['Martin Uribe', 'Stephanie Schmitt-Grohe']",w10724,"['Economic Fluctuations and Growth', 'Monetary Economics']"
10713,10725,2004,September,Determinants of Business Cycle Comovement: A Robust Analysis,"['Marianne Baxter', 'Michael A Kouparitsas']",w10725,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
10714,10726,2004,September,Why Do Countries Matter So Much for Corporate Governance?,"['Craig Doidge', 'G Andrew Karolyi', 'Rene M Stulz']",w10726,['Corporate Finance']
10715,10727,2004,September,The US Current Account Deficit and Economic Development: Collateral for a Total Return Swap,"['David Folkerts-Landau', 'Michael P Dooley', 'Peter M Garber']",w10727,['International Finance and Macroeconomics']
10716,10728,2004,September,"Technical Change and the Wage Structure During the Second Industrial Revolution: Evidence from the Merchant Marine, 1865-1912","['Aimee Chin', 'Chinhui Juhn', 'Peter Thompson']",w10728,"['Development of the American Economy', 'Labor Studies']"
10717,10729,2004,September,"Empire, Public Goods, and the Roosevelt Corollary","['Kris James Mitchener', 'Marc D Weidenmier']",w10729,['Development of the American Economy']
10718,10730,2004,September,Welfare vs. Market Access: The Implications of Tariff Structure for Tariff Reform,"['J Peter Neary', 'James E Anderson']",w10730,['International Trade and Investment']
10719,10731,2004,September,"Defaultable Debt, Interest Rates and the Current Account","['Gita Gopinath', 'Mark A Aguiar']",w10731,['International Finance and Macroeconomics']
10720,10732,2004,September,Transition Dynamics in Vintage Capital Models: Explaining the Postwar Catch-Up of Germany and Japan,"['John C Williams', 'Simon Gilchrist']",w10732,"['Economic Fluctuations and Growth', 'Monetary Economics']"
