,paper,year,month,title,author,code,prog
5861,5865,1996,December,Appropriate Technology and Growth,"['David N Weil', 'Susanto Basu']",w05865,['Economic Fluctuations and Growth']
5862,5866,1996,December,Disability Insurance Benefits and Labor Supply,['Jonathan Gruber'],w05866,"['Health Care', 'Labor Studies', 'Public Economics']"
5863,5867,1996,December,"Racism, Xenophobia or Markets? The Political Economy of Immigration Policy Prior to the Thirties","['Ashley S Timmer', 'Jeffrey G Williamson']",w05867,"['Labor Studies', 'Development of the American Economy']"
5864,5868,1996,December,How Big Should Government Be?,['Martin S Feldstein'],w05868,['Public Economics']
5865,5869,1997,January,Does Regulation Affect Economic Outcomes?: The Case of Dentistry,"['Morris M Kleiner', 'Robert T Kudrle']",w05869,['Labor Studies']
5866,5870,1997,January,"Learning, Complementarities, and Asynchronous Use of Technology","['Boyan Jovanovic', 'Dmitriy Stolyarov']",w05870,"['Productivity, Innovation, and Entrepreneurship']"
5867,5871,1997,January,Solow vs. Solow: Machine Prices and Development,"['Boyan Jovanovic', 'Rafael Rob']",w05871,"['Productivity, Innovation, and Entrepreneurship']"
5868,5872,1997,January,The Generalized War of Attrition,"['Jeremy I Bulow', 'Paul D Klemperer']",w05872,['Public Economics']
5869,5873,1997,January,Auction Theory: A Summary with Applications to Treasury Markets,"['Rangarajan K Sundaram', 'Sanjiv Ranjan Das']",w05873,['Asset Pricing']
5870,5874,1997,January,Does the Nominal Exchange Rate Regime Matter?,"['Anne-Marie Gulde', 'Atish R Ghosh', 'Holger C Wolf', 'Jonathan D Ostry']",w05874,['International Finance and Macroeconomics']
5871,5875,1997,January,An Optimizing IS-LM Specification for Monetary Policy and Business Cycle Analysis,"['Bennett T McCallum', 'Edward Nelson']",w05875,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5872,5876,1997,January,Monetary Shocks and Real Exchange Rates in Sticky Price Models of International Business Cycles,"['Ellen R McGrattan', 'Patrick J Kehoe', 'Varadarajan V Chari']",w05876,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
5873,5877,1997,January,New Techniques to Extract Market Expectations from Financial Instruments,"['Lars E O Svensson', 'Paul Soderlind']",w05877,"['Asset Pricing', 'International Finance and Macroeconomics']"
5874,5878,1997,January,The Segmentation of International Markets: Evidence from The Economist,['Michael M Knetter'],w05878,['International Trade and Investment']
5875,5879,1997,January,Legal Determinants of External Finance,"['Andrei Shleifer', 'Florencio Lopez-de-Silanes', 'Rafael La Porta Drago', 'Robert W Vishny']",w05879,['Corporate Finance']
5876,5880,1997,January,Manufacturing Plant Location: Does State Pollution Regulation Matter?,['Wayne B Gray'],w05880,"['Productivity, Innovation, and Entrepreneurship', 'Public Economics', 'Environment and Energy Economics']"
5877,5881,1997,January,The Rise and Decline of the American Ghetto,"['David M Cutler', 'Edward L Glaeser', 'Jacob L Vigdor']",w05881,"['Labor Studies', 'Public Economics']"
5878,5882,1997,January,A Portfolio Approach to a Cross-Sectoral and Cross-National Investment Strategy in Transition Economies,"['Helene Rey', 'Ricardo Lagos', 'Willem H Buiter']",w05882,"['International Finance and Macroeconomics', 'Monetary Economics']"
5879,5883,1997,January,Implications of the Great Depression for the Development of the International Monetary System,"['Barry J Eichengreen', 'Michael D Bordo']",w05883,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
5880,5884,1997,January,"Cost of Capital for the United States, Japan, and Canada: An Attempt at Measurement Based on Individual Company Records and Aggregate National Acccoun","['Albert Ando', 'Gary Sawchuk', 'John Hancock']",w05884,"['Corporate Finance', 'Economic Fluctuations and Growth']"
5881,5885,1997,January,Distributional Effects of Adopting a National Retail Sales Tax,"['Andrew W Mitrusi', 'Daniel R Feenberg', 'James M Poterba']",w05885,['Public Economics']
5882,5886,1997,January,"Business Groups and Trade in East Asia: Part 1, Networked Equilibria","['Deng-Shing Huang', 'Gary G Hamilton', 'Robert C Feenstra']",w05886,['International Trade and Investment']
5883,5887,1997,January,"Business Groups and Trade in East Asia: Part 2, Product Variety","['Gary G Hamilton', 'Maria Yang', 'Robert C Feenstra']",w05887,['International Trade and Investment']
5884,5888,1997,January,Using Maimonides' Rule to Estimate the Effect of Class Size on Student Achievement,"['Joshua D Angrist', 'Victor Lavy']",w05888,['Labor Studies']
5885,5889,1997,January,A Distinctive System: Origins and Impact of U.S. Unemployment Compensation,"['Claudia D Goldin', 'Katherine Baicker', 'Lawrence F Katz']",w05889,"['Development of the American Economy', 'Labor Studies']"
5886,5890,1997,January,Towards a Political-Economic Theory of Domestic Debt,['Allan Drazen'],w05890,['International Finance and Macroeconomics']
5887,5891,1997,January,Accounting for the Slowdown in Employer Health Care Costs,"['Alan B Krueger', 'Helen G Levy']",w05891,"['Health Care', 'Labor Studies']"
5888,5892,1997,January,Policy Signaling in the Open Economy: A Re-Examination,['Allan Drazen'],w05892,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
5889,5893,1997,January,Inflation Targeting: A New Framework for Monetary Policy?,"['Ben S Bernanke', 'Frederic S Mishkin']",w05893,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5890,5894,1997,January,Post-'87 Crash Fears in S&P 500 Futures Options,['David S Bates'],w05894,['Asset Pricing']
5891,5895,1997,January,From Smoot-Hawley to Reciprocal Trade Agreements: Changing the Course of U.S. Trade Policy in the 1930s,['Douglas A Irwin'],w05895,"['Development of the American Economy', 'International Trade and Investment']"
5892,5896,1997,January,Trade Policy and Economic Development: How We Learn,['Anne O Krueger'],w05896,"['International Finance and Macroeconomics', 'International Trade and Investment']"
5893,5897,1997,January,Per Capita Income Convergence and the Role of International Trade,['Matthew J Slaughter'],w05897,['International Trade and Investment']
5894,5898,1997,January,"A Simple Model of Trade, Capital Mobility, and the Environment","['Brian R Copeland', 'M Scott Taylor']",w05898,['International Trade and Investment']
5895,5899,1997,January,Order from Chaos? The Effects of Early Labor Market Experiences on Adult Labor Market Outcomes,"['David Neumark', 'Rosella Gardecki']",w05899,['Labor Studies']
5896,5900,1997,January,"Financial Factors and Investment in Belgium, France, Germany and the UK:A Comparison Using Company Panel Data","['Benoit Mulkay', 'Jacques Mairesse', 'Julie Elston', 'Stephen Bond']",w05900,"['Productivity, Innovation, and Entrepreneurship']"
5897,5901,1997,January,A Century of Global Stock Markets,"['Philippe Jorion', 'William N Goetzmann']",w05901,['Asset Pricing']
5898,5902,1997,January,The Influence of Income Tax Rules on Insurance Reserves,"['David F Bradford', 'Kyle D Logue']",w05902,['Public Economics']
5899,5903,1997,January,"Orchestrating Impartiality: The Impact of ""Blind"" Auditions on Female Musicians","['Cecilia Rouse', 'Claudia D Goldin']",w05903,['Labor Studies']
5900,5904,1997,January,The Valuation of the Foreign Income of U.S. Multinational Firms: A Growth Opportunities Perspective,"['Gordon M Bodnar', 'Joseph Weintrop']",w05904,['International Finance and Macroeconomics']
5901,5905,1997,January,"Trade, Social Insurance, and the Limits to Globalization",['Dani Rodrik'],w05905,"['International Trade and Investment', 'International Finance and Macroeconomics']"
5902,5906,1997,January,Re-emerging Markets,"['Philippe Jorion', 'William N Goetzmann']",w05906,['Asset Pricing']
5903,5907,1997,January,Default and Renegotiation: A Dynamic Model of Debt,"['John Moore', 'Oliver D Hart']",w05907,['Corporate Finance']
5904,5908,1997,January,The CEA: From Stabilization to Resource Allocation,['Martin S Feldstein'],w05908,"['Monetary Economics', 'Public Economics']"
5905,5909,1997,January,Offshore Hedge Funds: Survival and Performance 1989-1995,"['Roger G Ibbotson', 'Stephen J Brown', 'William N Goetzmann']",w05909,['Asset Pricing']
5906,5910,1997,January,"World Trade Flows, 1970-1992, with Production and Tariff Data","['Harry P Bowen', 'Robert C Feenstra', 'Robert E Lipsey']",w05910,['International Trade and Investment']
5907,5911,1997,January,The Moral Hazard of Insuring the Insurers,"['Brian J Hall', 'James G Bohn']",w05911,['Public Economics']
5908,5912,1997,February,Pension and Social Security Wealth in the Health and Retirement Study,"['Alan L Gustman', 'Andrew A Samwick', 'Olivia S Mitchell', 'Thomas L Steinmeier']",w05912,"['Economics of Aging', 'Labor Studies']"
5909,5913,1997,February,Reinsurance for Catastrophes and Cataclysms,"['David M Cutler', 'Richard J Zeckhauser']",w05913,"['Asset Pricing', 'Public Economics']"
5910,5914,1997,February,"TFPG Controversies, Institutions, and Economic Performance in East Asia",['Dani Rodrik'],w05914,"['Economic Fluctuations and Growth', 'International Trade and Investment']"
5911,5915,1997,February,Cyclical Productivity with Unobserved Input Variation,"['Miles S Kimball', 'Susanto Basu']",w05915,['Economic Fluctuations and Growth']
5912,5916,1997,February,Contract Form and Procurement Costs: The Impact of Compulsory Multiple Contractor Laws in Construction,"['David Ashmore', 'Orley C Ashenfelter', 'Randall Filer']",w05916,['Law and Economics']
5913,5917,1997,February,Employment Policy of the Middle Reagan Years: What Didn't Happen and Why It Didn't Happen,['Martin S Feldstein'],w05917,"['Labor Studies', 'Public Economics']"
5914,5918,1997,February,Analyzing Investments Whose Histories Differ in Length,['Robert F Stambaugh'],w05918,['Asset Pricing']
5915,5919,1997,February,The Evolving External Orientation of Manufacturing Industries: Evidence from Four Countries,"['Jose Manuel Campa', 'Linda S Goldberg']",w05919,"['International Trade and Investment', 'International Finance and Macroeconomics']"
5916,5920,1997,February,On the Uses of Benefit-Cost Reasoning in Choosing Policy Toward Global Climate Change,['David F Bradford'],w05920,['Public Economics']
5917,5921,1997,February,Regionalism and Multilateral Tariff Cooperation,"['Kyle Bagwell', 'Robert W Staiger']",w05921,['International Trade and Investment']
5918,5922,1997,February,Equilibrium Unemployment,"['Jeremy Greenwood', 'Joao F Gomes', 'Sergio T Rebelo']",w05922,['Economic Fluctuations and Growth']
5919,5923,1997,February,The Uruguay Round and Welfare in Some Distorted Agricultural Economies,['James E Anderson'],w05923,['International Trade and Investment']
5920,5924,1997,February,Labor Market Shifts and the Price Puzzle Revisited,['Alan B Krueger'],w05924,['Labor Studies']
5921,5925,1997,February,Uncertain Duration of Reform: Dynamic Implications,"['Allan Drazen', 'Guillermo A Calvo']",w05925,['International Finance and Macroeconomics']
5922,5926,1997,February,A Model of Investor Sentiment,"['Andrei Shleifer', 'Nicholas C Barberis', 'Robert W Vishny']",w05926,['Asset Pricing']
5923,5927,1997,February,"Immigrant Inflows, Native Outflows, and the Local Labor Market Impacts of Higher Immigration",['David Card'],w05927,['Labor Studies']
5924,5928,1997,February,Measuring Positive Externalities from Unobservable Victim Precaution: An Empirical Analysis of Lojack,"['Ian Ayres', 'Steven D Levitt']",w05928,['Public Economics']
5925,5929,1997,February,The Evolution of Advanced Large Scale Information Infrastructure in the United States,"['Mercedes M Lizardo', 'Pablo T Spiller', 'Shane M Greenstein']",w05929,"['Productivity, Innovation, and Entrepreneurship']"
5926,5930,1997,February,"To Each According To...? Markets, Tournaments, and the Matching Problem with Borrowing Constraints","['Jordi Gali', 'Raquel Fernandez']",w05930,['Economic Fluctuations and Growth']
5927,5931,1997,February,"Within Group ""Structural"" Tests of Labor-Market Discrimination: A Study of Persons with Serious Disabilities","['David S Salkever', 'Marisa E Domino']",w05931,"['Health Care', 'Labor Studies']"
5928,5932,1997,February,"Reciprocity, Non-discrimination and Preferential Agreements in the Multilateral Trading System","['Kyle Bagwell', 'Robert W Staiger']",w05932,['International Trade and Investment']
5929,5933,1997,February,Macroeconomic Fluctuations and the Allocation of Time,['Robert E Hall'],w05933,['Economic Fluctuations and Growth']
5930,5934,1997,February,"Shifts in U.S. Relative Wages: The Role of Trade, Technology and Factor Endowments","['Glen G Cain', 'Robert E Baldwin']",w05934,['International Trade and Investment']
5931,5935,1997,February,Understanding China's Economic Performance,"['Jeffrey D Sachs', 'Wing Thye Woo']",w05935,['Economic Fluctuations and Growth']
5932,5936,1997,February,Is There Private Information in the FX Market? The Tokyo Experiment,"['Michael T Melvin', 'Richard K Lyons', 'Takatoshi Ito']",w05936,"['Asset Pricing', 'International Finance and Macroeconomics']"
5933,5937,1997,February,Neglected Effects on the Uses Side: Even a Uniform Tax Would Change Relative Goods Prices,"['Diane Lim Rogers', 'Don Fullterton']",w05937,['Public Economics']
5934,5938,1997,February,Location and Technological Change in the American Glass Industry During the Late Nineteenth and Early Twentieth Centuries,"['Kenneth L Sokoloff', 'Naomi R Lamoreaux']",w05938,['Development of the American Economy']
5935,5939,1997,February,Patterns of Intra- and Inter-State Trade,['Holger C Wolf'],w05939,['International Trade and Investment']
5936,5940,1997,February,"Technology, Trade, and Wages",['James D Adams'],w05940,"['Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
5937,5941,1997,February,Technological Change and Wages: An Inter-Industry Analysis,"['Ann P Bartel', 'Nachum Sicherman']",w05941,['Labor Studies']
5938,5942,1997,February,Protection for Sale: An Empirical Investigation,"['Giovanni Maggi', 'Pinelopi Koujianou Goldberg']",w05942,['International Trade and Investment']
5939,5943,1997,February,"Integration, Cointegration and the Forecast Consistency of Structural Exchange Rate Models","['Menzie David Chinn', 'Yin-Wong Cheung']",w05943,['International Finance and Macroeconomics']
5940,5944,1997,February,Interest Rate Targeting and the Dynamics of Short-Term Rates,"['Giuseppe Bertola', 'Leora F Klapper', 'Pierluigi Balduzzi', 'Silverio Foresi']",w05944,['Monetary Economics']
5941,5945,1997,February,Empirical Patterns of Firm Growth and R&D Investment: A Quality Ladder Model Interpretation,"['Tor Jakob Klette', 'Zvi Griliches']",w05945,"['Productivity, Innovation, and Entrepreneurship']"
5942,5946,1997,February,Accounting for Future Costs in Medical Cost-Effectiveness Analysis,['David O Meltzer'],w05946,"['Health Care', 'Productivity, Innovation, and Entrepreneurship']"
5943,5947,1997,February,On the Optimality of Interest Rate Smoothing,"['Danyang Xie', 'Sergio T Rebelo']",w05947,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5944,5948,1997,February,Retiree Health Insurance and the Labor Force Behavior of Older Men in the 1990s,"['David M Blau', 'Donna B Gilleskie']",w05948,['Health Care']
5945,5949,1997,March,The Genesis and Evolution of Social Security,"['David N Weil', 'Jeffrey A Miron']",w05949,"['Development of the American Economy', 'Public Economics']"
5946,5950,1997,March,Heterogeneous Information Arrival and Option Pricing,"['Mthuli Ncube', 'Patrick K Asea']",w05950,['Asset Pricing']
5947,5951,1997,March,Lending Cycles,"['Patrick K Asea', 'S Brock Blomberg']",w05951,['Economic Fluctuations and Growth']
5948,5952,1997,March,Efficient Rules for Monetary Policy,['Laurence M Ball'],w05952,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5949,5953,1997,March,The Sociology of Groups and the Economics of Incentives: Theory and Evidence on Compensation Systems,"['James B Rebitzer', 'Martin S Gaynor', 'William E Encinosa III']",w05953,['Health Care']
5950,5954,1997,March,The Optimum Quantity of Money: Theory and Evidence,"['Casey B Mulligan', 'Xavier X Sala-i-Martin']",w05954,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5951,5955,1997,March,"Entry, Exit, Embodied Technology, and Business Cycles",['Jeffrey R Campbell'],w05955,['Economic Fluctuations and Growth']
5952,5956,1997,March,Computing Inequality: Have Computers Changed the Labor Market?,"['Alan B Krueger', 'David H Autor', 'Lawrence F Katz']",w05956,['Labor Studies']
5953,5957,1997,March,Consolidation in the Medical Care Marketplace: A Case Study from Masschusetts,"['David M Cutler', 'Jason R Barro']",w05957,['Health Care']
5954,5958,1997,March,Are U.S. Multinationals Exporting U.S. Jobs?,"['David A Riker', 'S Lael Brainard']",w05958,['International Trade and Investment']
5955,5959,1997,March,U.S. Multinationals and Competition from Low Wage Countries,"['David A Riker', 'S Lael Brainard']",w05959,['International Trade and Investment']
5956,5960,1997,March,The Great Depression as a Watershed: International Capital Mobility over the Long Run,"['Alan M Taylor', 'Maurice Obstfeld']",w05960,"['Development of the American Economy', 'International Finance and Macroeconomics', 'International Trade and Investment']"
5957,5961,1997,March,Leverage and House-Price Dynamics in U.S. Cities,"['Jeremy C Stein', 'Owen A Lamont']",w05961,['Corporate Finance']
5958,5962,1997,March,Inflation Targeting: Some Extensions,['Lars E O Svensson'],w05962,"['Asset Pricing', 'International Finance and Macroeconomics', 'Monetary Economics']"
5959,5963,1997,March,Was the Great Depression a Watershed for American Monetary Policy?,"['Charles W Calormiris', 'David C Wheelock']",w05963,"['Development of the American Economy', 'Monetary Economics']"
5960,5964,1997,March,Private School Vouchers and Student Achievement: An Evaluation of the Milwaukee Parental Choice Program,['Cecilia Elena Rouse'],w05964,"['Children', 'Labor Studies', 'Public Economics']"
5961,5965,1997,March,International Portfolio Diversification with Generalized Expected Utility Preferences,['Joshua Aizenman'],w05965,['International Finance and Macroeconomics']
5962,5966,1997,March,Community Choice and Local Public Services: A Discrete Choice Approach,"['Robert P Strauss', 'Thomas J Nechyba']",w05966,['Public Economics']
5963,5967,1997,March,When Can Carbon Abatement Policies Increase Welfare? The Fundamental Role of Distorted Factor Markets,"['Ian W H Parry', 'Lawrence H Goulder', 'Roberton C Williams III']",w05967,"['Public Economics', 'Environment and Energy Economics']"
5964,5968,1997,March,Nominal Anchor Exchange Rate Policies as a Domestic Distortion,['Anne O Krueger'],w05968,['International Finance and Macroeconomics']
5965,5969,1997,March,The Dark Side of Internal Capital Markets: Divisional Rent-Seeking and Inefficient Investment,"['David S Scharfstein', 'Jeremy C Stein']",w05969,['Corporate Finance']
5966,5970,1997,March,Returns to Regionalism: An Evaluation of Non-Traditional Gains from RTAs,['Raquel Fernandez'],w05970,['International Trade and Investment']
5967,5971,1997,March,A Markup Interpretation of Optimal Rules for Irreversible Investment,"['Avinash K Dixit', 'Robert S Pindyck', 'Sigbjorn Sodal']",w05971,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
5968,5972,1997,March,The Way We Were (And Are): Changes in Public Finance and Its Textbooks,['Harvey S Rosen'],w05972,['Public Economics']
5969,5973,1997,March,The Demand for Hours of Labor: Direct Evidence from California,"['Daniel S Hamermesh', 'Stephen J Trejo']",w05973,['Labor Studies']
5970,5974,1997,March,The Forecasting Ability of Correlations Implied in Foreign Exchange Options,"['Jose Manuel Campa', 'P H Kevin Chang']",w05974,"['Asset Pricing', 'International Finance and Macroeconomics']"
5971,5975,1997,March,Putting Things in Order: Patterns of Trade Dynamics and Growth,"['Andrew K Rose', 'Robert C Feenstra']",w05975,"['International Finance and Macroeconomics', 'International Trade and Investment']"
5972,5976,1997,March,Taming the Skew: Higher-Order Moments in Modeling Asset Price Processes in Finance,"['Rangarajan K Sundaram', 'Sanjiv Ranjan Das']",w05976,['Asset Pricing']
5973,5977,1997,March,Banks and Macroeconomics Disturbances under Predetermined Exchange Rates,"['Carlos A Vegh', 'Sebastian Edwards']",w05977,['International Finance and Macroeconomics']
5974,5978,1997,March,"Openness, Productivity and Growth: What Do We Really Know?",['Sebastian Edwards'],w05978,"['International Finance and Macroeconomics', 'International Trade and Investment']"
5975,5979,1997,March,Economic Growth and Real Exchange Rate: An Overview of the Balassa-Samuelson Hypothesis in Asia,"['Peter Isard', 'Steven Symansky', 'Takatoshi Ito']",w05979,['International Finance and Macroeconomics']
5976,5980,1997,March,Alternative Strategies for Aggregating Prices in the CPI,"['David W Wilcox', 'Matthew D Shapiro']",w05980,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Productivity, Innovation, and Entrepreneurship']"
5977,5981,1997,March,The Sugar Institute Learns to Organize Information Exchange,"['David Genesove', 'Wallace P Mullin']",w05981,['Industrial Organization']
5978,5982,1997,March,"Cellular Telephone, New Products and the CPI",['Jerry A Hausman'],w05982,"['Productivity, Innovation, and Entrepreneurship']"
5979,5983,1997,March,Market Wages and Youth Crime,['Jeffrey T Grogger'],w05983,['Labor Studies']
5980,5984,1997,April,Identifying the Common Component in International Economic Fluctuations,"['Eswar S Prasad', 'Robin L Lumsdaine']",w05984,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
5981,5985,1997,April,"The Technology of Birth: Health Insurance, Medical Interventions, and Infant Health","['Janet M Currie', 'Jonathan Gruber']",w05985,"['Children', 'Health Care', 'Labor Studies', 'Public Economics']"
5982,5986,1997,April,The Great Depression and the Regulating State: Federal Government Regulation of Agriculture: 1884-1970,['Gary D Libecap'],w05986,['Development of the American Economy']
5983,5987,1997,April,The Effect of Managed Care on Health Care Providers,"['Laurence C Baker', 'Martin L Brown']",w05987,['Health Care']
5984,5988,1997,April,Labor Earnings Mobility and Inequality in the United States and Germany During the Growth Years of the 1980s,"['Douglas Holtz-Eakin', 'Richard V Burkhauser', 'Stephen E Rhody']",w05988,['Labor Studies']
5985,5989,1997,April,The Impact of Psychiatric Disorders on Labor Market Outcomes,"['Richard G Frank', 'Ronald C Kessler', 'Susan L Ettner']",w05989,['Health Economics']
5986,5990,1997,April,"U.S. Exports, 1972-1994: With State Exports and Other U.S. Data",['Robert C Feenstra'],w05990,['International Trade and Investment']
5987,5991,1997,April,"Are Countries with Official International Restrictions ""Liquidity Constrained?""",['Karen K Lewis'],w05991,"['Asset Pricing', 'International Finance and Macroeconomics']"
5988,5992,1997,April,"Does Acquisition of a GED Lead to More Training, Post-Secondary Education, and Military Service for School Dropouts?","['John B Willett', 'Kathryn Parker Boudett', 'Richard J Murnane']",w05992,['Labor Studies']
5989,5993,1997,April,The Case for a Two-Part Instrument: Presumptive Tax and Environmental Subsidy,"['Ann Wolverton', 'Don Fullterton']",w05993,['Public Economics']
5990,5994,1997,April,"Business Cycles: Theory, Evidence and Implications",['Russell W Cooper'],w05994,['Economic Fluctuations and Growth']
5991,5995,1997,April,"The Determinants of Public Education Expenditures: Evidence from the States, 1950-1990","['Raquel Fernandez', 'Richard Rogerson']",w05995,['Public Economics']
5992,5996,1997,April,Capital-Market Imperfections and Investment,['R Glenn Hubbard'],w05996,"['Corporate Finance', 'Economic Fluctuations and Growth', 'Monetary Economics', 'Public Economics']"
5993,5997,1997,April,Sovereign Debt and Consumption Smoothing,"['Herschel I Grossman', 'Taejoon Han']",w05997,"['Economic Fluctuations and Growth', 'Monetary Economics']"
5994,5998,1997,April,Can Higher Cigarette Taxes Improve Birth Outcomes?,"['Jeanne S Ringel', 'William N Evans']",w05998,"['Health Economics', 'Public Economics']"
5995,5999,1997,April,"A Clinical Exploration of Value Creation and Destruction in Acquisitions: Organizational Design, Incentives, and Internal Capital Markets","['Karen H Wruck', 'Mark L Mitchell', 'Steven N Kaplan']",w05999,['Corporate Finance']
5996,6000,1997,April,Government Debt and Social Security in a Life-Cycle Economy,['Mark L Gertler'],w06000,"['Monetary Economics', 'Public Economics']"
5997,6001,1997,April,The History of Annuities in the United States,['James M Poterba'],w06001,"['Economics of Aging', 'Asset Pricing', 'Corporate Finance', 'Public Economics']"
5998,6002,1997,April,New Evidence on the Money's Worth of Individual Annuities,"['James M Poterba', 'Mark J Warshawsky', 'Olivia S Mitchell']",w06002,"['Economics of Aging', 'Asset Pricing', 'Public Economics']"
5999,6003,1997,April,"Local Violence, Educational Attainment, and Teacher Pay",['Jeffrey T Grogger'],w06003,['Labor Studies']
6000,6004,1997,April,The Optimal Tax Rate for Capital Income is Negative,['Kenneth L Judd'],w06004,['Public Economics']
6001,6005,1997,April,Industry Evolution and Transition: A Neoclassical Benchmark,"['Andrew G Atkeson', 'Patrick J Kehoe']",w06005,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
6002,6006,1997,April,International Trade Between Consumer and Conservationist Countries,"['James A Brander', 'M Scott Taylor']",w06006,['International Trade and Investment']
6003,6007,1997,April,Hot Money,"['Patrick J Kehoe', 'Varadarajan V Chari']",w06007,['International Finance and Macroeconomics']
6004,6008,1997,April,Urban Growth,"['Duncan Black', 'J Vernon Henderson']",w06008,"['Economic Fluctuations and Growth', 'Public Economics']"
6005,6009,1997,April,Public Goods and Ethnic Divisions,"['Alberto F Alesina', 'Reza Baqir', 'William Easterly']",w06009,['Public Economics']
6006,6010,1997,April,Do Wages Rise with Job Seniority? A Reassessment,"['Joseph G Altonji', 'Nicolas Williams']",w06010,['Labor Studies']
6007,6011,1997,April,On The Pricing of Intermediated Risks: Theory and Application to Catastrophe Reinsurance,"['Kenneth A Froot', ""Paul G J O'Connell""]",w06011,"['Asset Pricing', 'Corporate Finance', 'International Finance and Macroeconomics']"
6008,6012,1997,April,Spurts in Union Growth: Defining Moments and Social Processes,['Richard B Freeman'],w06012,['Labor Studies']
6009,6013,1997,April,The Incidence of Medicare,"['Jonathan S Skinner', 'Marcella M Alsan']",w06013,"['Economics of Aging', 'Health Care', 'Public Economics']"
6010,6014,1997,April,The Control of Strategic Alliances: An Empirical Analysis of Biotechnology Collaborations,"['Josh Lerner', 'Robert P Merges']",w06014,"['Productivity, Innovation, and Entrepreneurship']"
6011,6015,1997,April,Understanding the Great Depression: Lessons for Current Policy,['Stephen G Cecchetti'],w06015,['Monetary Economics']
6012,6016,1997,April,Issues in the Design of Monetary Policy Rules,['Bennett T McCallum'],w06016,"['Economic Fluctuations and Growth', 'Monetary Economics']"
6013,6017,1997,April,"Sectoral Productivity, Government Spending and Real Exchange Rates: Empirical Evidence for OECD Countries",['Menzie David Chinn'],w06017,['International Finance and Macroeconomics']
6014,6018,1997,April,Public-Private Interaction and the Productivity of Pharmaceutical Research,"['Iain M Cockburn', 'Rebecca M Henderson']",w06018,"['Productivity, Innovation, and Entrepreneurship']"
6015,6019,1997,April,Regional Integration and Foreign Direct Investment,"['Ari Kokko', 'Magnus Blomstrom']",w06019,['International Trade and Investment']
6016,6020,1997,April,Ethical Foundations of Financial Regulation,['Edward J Kane'],w06020,['Corporate Finance']
6017,6021,1997,April,Garbage and Recycling in Communities with Curbside Recycling and Unit-Based Pricing,"['Don Fullterton', 'Thomas C Kinnaman']",w06021,['Public Economics']
6018,6022,1997,April,Asymmetric Volatility and Risk in Equity Markets,"['Geert Bekaert', 'Guojun Wu']",w06022,['Asset Pricing']
6019,6023,1997,April,"Answering the Critics: Yes, ARCH Models Do Provide Good Volatility Forecasts","['Tim Bollerslev', 'Torben G Andersen']",w06023,['Asset Pricing']
6020,6024,1997,May,"Openness, Country Size and the Government","['Alberto F Alesina', 'Romain Wacziarg']",w06024,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Public Economics']"
6021,6025,1997,May,The Limited Financing of Catastrophe Risk: An Overview,['Kenneth A Froot'],w06025,"['Asset Pricing', 'Corporate Finance']"
6022,6026,1997,May,Does Parents' Money Matter?,['John Shea'],w06026,['Labor Studies']
6023,6027,1997,May,"National Borders, Trade and Migration",['John F Helliwell'],w06027,['International Trade and Investment']
6024,6028,1997,May,Testing Endogenous Growth in South Korea and Taiwan,"['Chi-Yuan Liang', 'Dorsati Madani', 'Robert C Feenstra', 'Tzu-Han Yang']",w06028,['International Trade and Investment']
6025,6029,1997,May,Impact of Augmented Prenatal Care on Birth Outcomes of Medicaid Recipients in New York City,['Theodore J Joyce'],w06029,['Health Economics']
6026,6030,1997,May,How Taxing is Corruption on International Investors?,['Shang-Jin Wei'],w06030,"['International Finance and Macroeconomics', 'International Trade and Investment']"
6027,6031,1997,May,Cohort Crowding and Youth Labor Markets: A Cross-National Analysis,"['David Neumark', 'Sanders Korenman']",w06031,['Labor Studies']
6028,6032,1997,May,"Predation and Its Rate of Return: The Sugar Industry, 1887-1914","['David Genesove', 'Wallace P Mullin']",w06032,['Industrial Organization']
6029,6033,1997,May,Complementarity and Cost Reduction: Evidence from the Auto Supply Industry,['Susan Helper'],w06033,"['Productivity, Innovation, and Entrepreneurship']"
6030,6034,1997,May,"Abortion Legalization and Child Living Circumstances: Who is the ""Marginal Child?""","['Douglas O Staiger', 'Jonathan Gruber', 'Phillip B Levine']",w06034,"['Children', 'Health Care', 'Labor Studies']"
6031,6035,1997,May,Insuring Consumption Against Illness,"['Jonathan Gruber', 'Paul J Gertler']",w06035,"['Health Care', 'Public Economics']"
