,paper,year,month,title,author,code,prog
12373,12385,2006,July,"Innovation, Diffusion, and Trade","['Jonathan Eaton', 'Samuel S Kortum']",w12385,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
12374,12386,2006,July,The Effect of Inheritance Receipt on Retirement,"['Courtney C Coile', 'Jeffrey R Brown', 'Scott J Weisbenner']",w12386,"['Economics of Aging', 'Labor Studies']"
12375,12387,2006,July,Handedness and Earnings,"['Christopher S Ruebeck', 'Joseph E Harrington, Jr', 'Robert A Moffitt']",w12387,"['Economics of Education', 'Labor Studies']"
12376,12388,2006,July,"The Level and Composition of Consumption Over the Business Cycle: The Role of ""Quasi-Fixed"" Expenditures","['Kerwin Kofi Charles', 'Melvin Stephens, Jr']",w12388,"['Economic Fluctuations and Growth', 'Labor Studies']"
12377,12389,2006,July,"Financial Globalization, Governance, and the Evolution of the Home Bias","['Bong-Chan Kho', 'Francis E Warnock', 'Rene M Stulz']",w12389,"['Asset Pricing', 'Corporate Finance']"
12378,12390,2006,July,That's News to Me! Information Revelation in Professional Certification Markets,"['Andrew Kato', 'Ginger Zhe Jin', 'John A List']",w12390,"['Industrial Organization', 'Labor Studies']"
12379,12391,2006,July,How Household Portfolios Evolve After Retirement: The Effect of Aging and Health Shocks,"['Courtney C Coile', 'Kevin S Milligan']",w12391,"['Economics of Aging', 'Asset Pricing', 'Health Care']"
12380,12392,2006,July,"Optimizing the Retirement Portfolio: Asset Allocation, Annuitization, and Risk Aversion","['Ivica Dus', 'Olivia S Mitchell', 'Raimond H Maurer', 'Wolfram J Horneff']",w12392,"['Economics of Aging', 'Asset Pricing']"
12381,12393,2006,July,"Sudden Stops, Financial Crises, and Original Sin in Emerging Countries: Deja vu?",['Michael D Bordo'],w12393,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Monetary Economics']"
12382,12394,2006,July,Big Business Stability and Economic Growth: Is What's Good for General Motors Good for America?,"['Bernard Yeung', 'Kathy Fogel', 'Randall K Morck']",w12394,"['Corporate Finance', 'Economic Fluctuations and Growth']"
12383,12395,2006,July,Exchange Rate Changes and Inflation in Post-Crisis Asian Economies: VAR Analysis of the Exchange Rate Pass-Through,"['Kiyotaka Sato', 'Takatoshi Ito']",w12395,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
12384,12396,2006,July,Why Do Migrants Return to Poor Countries? Evidence From Philippine Migrants' Responses to Exchange Rate Shocks,['Dean Yang'],w12396,"['Economics of Education', 'International Trade and Investment', 'Labor Studies']"
12385,12397,2006,July,What Drives the Disposition Effect? An Analysis of a Long-Standing Preference-Based Explanation,"['Nicholas C Barberis', 'Wei Xiong']",w12397,['Asset Pricing']
12386,12398,2006,July,The Politics and Economics of Offshore Outsourcing,"['N Gregory Mankiw', 'Phillip Swagel']",w12398,"['Economic Fluctuations and Growth', 'International Trade and Investment', 'Political Economy']"
12387,12399,2006,July,Renegotiation Without Holdup: Anticipating Spending and Infrastructure Concessions,"['Alexander Galetovic', 'Eduardo M R A Engel', 'Ronald D Fischer']",w12399,['Industrial Organization']
12388,12400,2006,August,The Brevity and Violence of Contractions and Expansions,"['Alisdair McKay', 'Ricardo Reis']",w12400,"['Economic Fluctuations and Growth', 'Monetary Economics']"
12389,12401,2006,August,The Chilean Pension Reform Turns 25: Lessons From the Social Protection Survey,"['Alberto Arenas de Mesa', 'David Bravo', 'Jere R Behrman', 'Olivia S Mitchell', 'Petra E Todd']",w12401,"['Economics of Aging', 'Public Economics']"
12390,12402,2006,August,Optimal Simple and Implementable Monetary and Fiscal Rules: Expanded Version,"['Martin Uribe', 'Stephanie Schmitt-Grohe']",w12402,['Economic Fluctuations and Growth']
12391,12403,2006,August,Two Paths to Abstract Art: Kandinsky and Malevich,['David W Galenson'],w12403,['Labor Studies']
12392,12404,2006,August,How Progressive is the U.S. Federal Tax System? A Historical and International Perspective,"['Emmanuel Saez', 'Thomas Piketty']",w12404,['Public Economics']
12393,12405,2006,August,Endogenous Monetary Policy Regime Change,"['Eric M Leeper', 'Troy Davig']",w12405,"['Economic Fluctuations and Growth', 'Monetary Economics']"
12394,12406,2006,August,The Impact of Increased Utilization of HIV Drugs on Longevity and Medical Expenditures: An Assessment Based on Aggregate U.S. Time-Series Data,['Frank R Lichtenberg'],w12406,"['Health Care', 'Productivity, Innovation, and Entrepreneurship', 'Health Economics']"
12395,12407,2006,August,Signaling Credibility --- Choosing Optimal Debt and International Reserves,"['Jorge Fernandez-Ruiz', 'Joshua Aizenman']",w12407,['International Finance and Macroeconomics']
12396,12408,2006,August,Bond Markets as Conduits for Capital Flows: How Does Asia Compare?,"['Barry J Eichengreen', 'Pipat Luengnaruemitchai']",w12408,['International Finance and Macroeconomics']
12397,12409,2006,August,Is Crime Contagious?,"['Jeffrey R Kling', 'Jens Ludwig']",w12409,"['Children', 'Law and Economics', 'Public Economics']"
12398,12410,2006,August,The Church vs the Mall: What Happens When Religion Faces Increased Secular Competition?,"['Daniel M Hungerman', 'Jonathan Gruber']",w12410,"['Law and Economics', 'Public Economics']"
12399,12411,2006,August,"Skill Acquisition, Credit Constraints, and Trade","['Kala Krishna', 'Tatyana Chesnokova']",w12411,['International Trade and Investment']
12400,12412,2006,August,"Intertemporal Consumption Choices, Transaction Costs and Limited Participation to Financial Markets: Reconciling Data and Theory","['Monica Paiella', 'Orazio P Attanasio']",w12412,['Economic Fluctuations and Growth']
12401,12413,2006,August,Intra-Day Seasonality in Activities of the Foreign Exchange Markets: Evidence From the Electronic Broking System,"['Takatoshi Ito', 'Yuko Hashimoto']",w12413,['International Finance and Macroeconomics']
12402,12414,2006,August,What Determines Immigration's Impact? Comparing Two Global Centuries,"['Jeffrey G Williamson', 'Timothy J Hatton']",w12414,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Labor Studies']"
12403,12415,2006,August,Cyclical Wages in a Search-and-Bargaining Model with Large Firms,['Julio J Rotemberg'],w12415,['Economic Fluctuations and Growth']
12404,12416,2006,August,"Military Positions and Post-Service Occupational Mobility of Union Army Veterans, 1861-1880",['Chulhee Lee'],w12416,"['Development of the American Economy', 'Labor Studies']"
12405,12417,2006,August,The Effect of Anticipated Tax Changes on Intertemporal Labor Supply and the Realization of Taxable Income,"['Adam Looney', 'Monica Singhal']",w12417,"['Labor Studies', 'Public Economics']"
12406,12418,2006,August,When Knowledge is not Enough: HIV/AIDS Information and Risky Behavior in Botswana,"['James A Levinsohn', 'Rolang Majelantle', 'Taryn Dinkelman']",w12418,['Health Economics']
12407,12419,2006,August,Optimal Taxation of Entrepreneurial Capital with Private Information,['Stefania Albanesi'],w12419,"['Economic Fluctuations and Growth', 'Public Economics']"
12408,12420,2006,August,"Noisy Macroeconomic Announcements, Monetary Policy, and Asset Prices","['Brian P Sack', 'Roberto Rigobon']",w12420,"['Asset Pricing', 'International Finance and Macroeconomics', 'Monetary Economics']"
12409,12421,2006,August,The Consumption-Tightness Puzzle,['Morten O Ravn'],w12421,['Economic Fluctuations and Growth']
12410,12422,2006,August,Cross-Border Acquisitions and Target Firms' Performance: Evidence From Japanese Firm-Level Data,"['Hyeog Ug Kwon', 'Keiko Ito', 'Kyoji Fukao', 'Miho Takizawa']",w12422,['Industrial Organization']
12411,12423,2006,August,Parallel Imports and Price Controls,"['Edwin C -L Lai', 'Gene M Grossman']",w12423,"['International Trade and Investment', 'Political Economy']"
12412,12424,2006,August,Cohort Crowding: How Resources Affect Collegiate Attainment,"['John Bound', 'Sarah E Turner']",w12424,"['Economics of Education', 'Labor Studies']"
12413,12425,2006,August,Evaluating Wireless Carrier Consolidation Using Semiparametric Demand Estimation,"['Jeremy T Fox', 'Patrick Bajari', 'Stephen P Ryan']",w12425,['Industrial Organization']
12414,12426,2006,August,Reflections on One Year at the Bank of Israel,['Stanley Fischer'],w12426,"['International Finance and Macroeconomics', 'Monetary Economics']"
12415,12427,2006,August,Policy Options for Financing the Future Health and Long-Term Care Costs in Japan,"['Tadashi Fukui', 'Yasushi Iwamoto']",w12427,"['Economics of Aging', 'Public Economics']"
12416,12428,2006,August,Corruption Perceptions vs. Corruption Reality,['Benjamin A Olken'],w12428,"['Public Economics', 'Political Economy']"
12417,12429,2006,August,"Health Insurance Enrollment Decisions: Preferences for Coverage, Worker Sorting, and Insurance Take Up","['Alan C Monheit', 'Jessica Primoff Vistnes']",w12429,"['Health Care', 'Health Economics']"
12418,12430,2006,August,Employment and Adverse Selection in Health Insurance,"['Jayanta Bhattacharya', 'William B Vogt']",w12430,"['Health Care', 'Labor Studies']"
12419,12431,2006,August,The Direct Substitution Between Government and Private Consumption in East Asia,['Yum K Kwan'],w12431,['Public Economics']
12420,12432,2006,August,On the Determinants of Exporters' Currency Pricing: History vs. Expectations,"['Masanori Ono', 'Shin-ichi Fukuda']",w12432,"['International Finance and Macroeconomics', 'International Trade and Investment']"
12421,12433,2006,August,Recursive Competitive Equilibrium,['Rajnish Mehra'],w12433,"['Asset Pricing', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
12422,12434,2006,August,The Equity Premium in India,['Rajnish Mehra'],w12434,"['Asset Pricing', 'Economic Fluctuations and Growth', 'International Finance and Macroeconomics']"
12423,12435,2006,August,Reaching for the Stars: Who Pays for Talent in Innovative Industries?,"['Fredrik Andersson', 'John C Haltiwanger', 'Julia I Lane', 'Kathryn L Shaw', 'Matthew Freedman']",w12435,"['Economic Fluctuations and Growth', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
12424,12436,2006,August,The Growth in the Social Security Disability Rolls: A Fiscal Crisis Unfolding,"['David H Autor', 'Mark G Duggan']",w12436,"['Economics of Aging', 'Health Economics', 'Labor Studies', 'Public Economics']"
12425,12437,2006,August,How Do Youth with Mental Disorders Fare in the Juvenile Justice System?,"['Alison Evans Cuellar', 'Pinka Chatterji']",w12437,['Health Economics']
12426,12438,2006,August,Regulatory Exploitation and the Market for Corporate Controls,"['David Dranove', 'Leemore S Dafny']",w12438,"['Corporate Finance', 'Health Care']"
12427,12439,2006,August,Home and Regional Biases and Border Effects in Armington Type Models,"['John Whalley', 'Xian Xin']",w12439,['International Trade and Investment']
12428,12440,2006,August,"Schooling Externalities, Technology and Productivity: Theory and Evidence from U.S. States","['Giovanni Peri', 'Susana Iranzo']",w12440,"['International Trade and Investment', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
12429,12441,2006,August,E-Stability vis-a-vis Determinacy Results for a Broad Class of Linear Rational Expectations Models,['Bennett T McCallum'],w12441,"['Economic Fluctuations and Growth', 'Monetary Economics']"
12430,12442,2006,August,"Expectations, Asset Prices, and Monetary Policy: The Role of Learning","['Masashi Saito', 'Simon Gilchrist']",w12442,['Monetary Economics']
12431,12443,2006,August,The Welfare Consequences of ATM Surcharges: Evidence from a Structural Entry Model,"['Gautam Gowrisankaran', 'John Krainer']",w12443,"['Industrial Organization', 'Productivity, Innovation, and Entrepreneurship']"
12432,12444,2006,August,Financial Innovation for an Aging World,"['John Piggott', 'Michael Sherris', 'Olivia S Mitchell', 'Shaun Yow']",w12444,"['Economics of Aging', 'Labor Studies', 'Public Economics']"
12433,12445,2006,August,"Moral Hazard, Adverse Selection and Health Expenditures: A Semiparametric Analysis","['Ahmed Khwaja', 'Han Hong', 'Patrick Bajari']",w12445,"['Industrial Organization', 'Health Care', 'Public Economics']"
12434,12446,2006,August,Goals and Plans in Protective Decision Making,"['David H Krantz', 'Howard C Kunreuther']",w12446,['Public Economics']
12435,12447,2006,August,Employer Matching and 401(k) Saving: Evidence from the Health and Retirement Study,"['Anil Kumar', 'Gary V Engelhardt']",w12447,['Public Economics']
12436,12448,2006,August,Electoral Uncertainty and the Volatility of International Capital Flows,['Roberto Chang'],w12448,"['International Finance and Macroeconomics', 'Political Economy']"
12437,12449,2006,August,Reflections on U.S. Disaster Insurance Policy for the 21st Century,['Howard C Kunreuther'],w12449,['Public Economics']
12438,12450,2006,August,Democracy and Globalization,['Barry J Eichengreen'],w12450,"['Development of the American Economy', 'International Finance and Macroeconomics']"
12439,12451,2006,August,Insurance Underwriter or Financial Development Fund: What Role for Reserve Pooling in Latin America?,['Barry J Eichengreen'],w12451,['International Finance and Macroeconomics']
12440,12452,2006,August,Myopia and the Effects of Social Security and Capital Taxation on Labor Supply,['Louis Kaplow'],w12452,"['Labor Studies', 'Public Economics']"
12441,12453,2006,August,"On the Consequences of Demographic Change for Rates of Returns to Capital, and the Distribution of Wealth and Welfare","['Alexander Ludwig', 'Dirk Krueger']",w12453,"['Economic Fluctuations and Growth', 'Public Economics']"
12442,12454,2006,August,Can Central Banks Target Bond Prices?,['Kenneth N Kuttner'],w12454,['Monetary Economics']
12443,12455,2006,August,"Contractual Tradeoffs and SMEs Choice of Organizational Form, A View from U.S. and French History, 1830-2000","['Jean-Laurent Rosenthal', 'Naomi R Lamoreaux']",w12455,"['Development of the American Economy', 'Corporate Finance']"
12444,12456,2006,August,Stochastic Components of Individual Consumption: A Time Series Analysis of Grouped Data,"['Margherita Borella', 'Orazio P Attanasio']",w12456,['Economic Fluctuations and Growth']
12445,12457,2006,August,"Openness and Industrial Responses in a Wal-Mart World: A Case Study of Mexican Soaps, Detergents and Surfactant Producers","['Beata Smarzynska Javorcik', 'James R Tybout', 'Wolfgang Keller']",w12457,"['International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship', 'Industrial Organization']"
12446,12458,2006,August,"Youth Smoking, Cigarette Prices, and Anti-Smoking Sentiment","['Alan D Mathios', 'Donald S Kenkel', 'Jae-Young Lim', 'Philip DeCicca', 'Yoon-Jeong Shin']",w12458,"['Health Economics', 'Children']"
12447,12459,2006,August,Science and Industry: Tracing the Flow of Basic Research through Manufacturing and Trade,"['J Roger Clemmons', 'James D Adams']",w12459,"['Productivity, Innovation, and Entrepreneurship']"
12448,12460,2006,August,Euro-Productivity and Euro-Jobs since the 1960s: Which Institutions Really Mattered?,"['Gayle Allard', 'Peter H Lindert']",w12460,"['Development of the American Economy', 'Productivity, Innovation, and Entrepreneurship']"
12449,12461,2006,August,Benchmarking Money Manager Performance: Issues and Evidence,"['Josef Lakonishok', 'Louis Chan', 'Stephen G Dimmock']",w12461,['Asset Pricing']
12450,12462,2006,August,The Bond Market's q,['Thomas Philippon'],w12462,['Economic Fluctuations and Growth']
12451,12463,2006,August,Why Have Corporate Tax Revenues Declined? Another Look,['Alan J Auerbach'],w12463,['Public Economics']
12452,12464,2006,August,The Return to English in a Non-English Speaking Country: Russian Immigrants and Native Israelis in Israel,"['Erez Siniver', 'Kevin Lang']",w12464,['Labor Studies']
12453,12465,2006,August,How has CEO Turnover Changed? Increasingly Performance Sensitive Boards and Increasingly Uneasy CEOs,"['Bernadette A Minton', 'Steven N Kaplan']",w12465,['Corporate Finance']
12454,12466,2006,August,"Stature and Status: Height, Ability, and Labor Market Outcomes","['Anne C Case', 'Christina H Paxson']",w12466,"['Economics of Aging', 'Children', 'Health Care', 'Health Economics', 'Labor Studies']"
12455,12467,2006,August,Consumption Commitments and Risk Preferences,"['Adam Szeidl', 'Raj Chetty']",w12467,"['Asset Pricing', 'Economic Fluctuations and Growth', 'Labor Studies', 'Public Economics']"
12456,12468,2006,August,Fraternity Membership and Binge Drinking,['Jeffrey S DeSimone'],w12468,['Health Economics']
12457,12469,2006,August,Learning-by-Producing and the Geographic Links Between Invention and Production: Experience From the Second Industrial Revolution,['Dhanoos Sutthiphisal'],w12469,"['Development of the American Economy', 'Productivity, Innovation, and Entrepreneurship']"
12458,12470,2006,August,Optimal Monetary Policy with Collateralized Household Debt and Borrowing Constraints,['Tommaso Monacelli'],w12470,"['Asset Pricing', 'Monetary Economics']"
12459,12471,2006,August,Should Sixth Grade be in Elementary or Middle School? An Analysis of Grade Configuration and Student Behavior,"['Clara Muschkin', 'Jacob L Vigdor', 'Phillip J Cook', 'Robert MacCoun']",w12471,"['Children', 'Economics of Education', 'Public Economics']"
12460,12472,2006,August,Smoke Signals: Adolescent Smoking and School Continuation,"['Phillip J Cook', 'Rebecca Hutchinson']",w12472,"['Children', 'Economics of Education', 'Health Economics']"
12461,12473,2006,August,Understanding International Portfolio Diversification and Turnover Rates,"['Amir Amadi', 'Paul R Bergin']",w12473,['International Finance and Macroeconomics']
12462,12474,2006,August,"Competition, Innovation and Growth with Limited Commitment","['Ramon Marimon', 'Vincenzo Quadrini']",w12474,['Economic Fluctuations and Growth']
12463,12475,2006,August,Capital Deepening and Non-Balanced Economic Growth,"['Daron Acemoglu', 'Veronica Guerrieri']",w12475,['Economic Fluctuations and Growth']
12464,12476,2006,August,Modern Macroeconomics in Practice: How Theory is Shaping Policy,"['Patrick J Kehoe', 'Varadarajan V Chari']",w12476,"['Economic Fluctuations and Growth', 'Monetary Economics']"
12465,12477,2006,August,A Theory of Demand Shocks,['Guido Lorenzoni'],w12477,['Economic Fluctuations and Growth']
12466,12478,2006,August,First Do No Harm?: Tort Reform and Birth Outcomes,"['Janet M Currie', 'W Bentley MacLeod']",w12478,"['Children', 'Health Care', 'Law and Economics']"
12467,12479,2006,September,"The ""Names Game"": Harnessing Inventors' Patent Data for Economic Research","['Gil Shiff', 'Manuel Trajtenberg', 'Ran Melamed']",w12479,"['Productivity, Innovation, and Entrepreneurship']"
12468,12480,2006,August,"Welfare Reform, Work Requirements, and Employment Barriers","['Ellen Meara', 'Richard G Frank']",w12480,"['Health Care', 'Labor Studies']"
12469,12481,2006,August,Conventional and Unconventional Approaches to Exchange Rate Modeling and Assessment,"['Menzie David Chinn', 'Ron Alquist']",w12481,['International Finance and Macroeconomics']
12470,12482,2006,August,Globalization and Risk Sharing,"['Fernando A Broner', 'Jaume Ventura']",w12482,['International Finance and Macroeconomics']
12471,12483,2006,August,"Productivity, External Balance and Exchange Rates: Evidence on the Transmission Mechanism Among G7 Countries","['Giancarlo Corsetti', 'Luca Dedola', 'Sylvain Leduc']",w12483,['International Finance and Macroeconomics']
12472,12484,2006,August,Financial Globalization: A Reappraisal,"['Eswar S Prasad', 'Kenneth S Rogoff', 'M Ayhan Kose', 'Shang-Jin Wei']",w12484,['International Finance and Macroeconomics']
12473,12485,2006,August,The Consequences of Teenage Childbearing,"['Adam Ashcraft', 'Kevin Lang']",w12485,"['Labor Studies', 'Health Care']"
12474,12486,2006,August,"Irreversible Investment, Real Options, and Competition: Evidence from Real Estate Development","['C Tsuriel Somerville', 'Christopher J Mayer', 'Laarni Bulan']",w12486,"['Corporate Finance', 'Economic Fluctuations and Growth']"
12475,12487,2006,August,The Equity Premium Implied by Production,['Urban J Jermann'],w12487,['Asset Pricing']
12476,12488,2006,August,Quantifying Equilibrium Network Externalities in the ACH Banking Industry,"['Daniel A Ackerberg', 'Gautam Gowrisankaran']",w12488,"['Productivity, Innovation, and Entrepreneurship']"
12477,12489,2006,August,The Returns to Currency Speculation,"['A Craig Burnside', 'Isaac Kleshchelski', 'Martin S Eichenbaum', 'Sergio T Rebelo']",w12489,"['Economic Fluctuations and Growth', 'International Finance and Macroeconomics', 'Asset Pricing']"
12478,12490,2006,August,How Corruption Hits People When They Are Down,['Jennifer Hunt'],w12490,"['Law and Economics', 'Labor Studies', 'Public Economics']"
12479,12491,2006,August,Swiss Exchange Rate Policy in the 1930s. Was the Delay in Devaluation Too High a Price to Pay for Conservatism?,"['Harold James', 'Michael D Bordo', 'Thomas F Helbling']",w12491,"['Monetary Economics', 'Development of the American Economy', 'International Finance and Macroeconomics']"
12480,12492,2006,August,Changes in the Federal Reserve's Inflation Target: Causes and Consequences,['Peter N Ireland'],w12492,['Monetary Economics']
12481,12493,2006,August,Transfer Pricing by U.S.-Based Multinational Firms,"['Andrew B Bernard', 'J Bradford Jensen', 'Peter K Schott']",w12493,"['Industrial Organization', 'International Trade and Investment', 'Public Economics']"
12482,12494,2006,August,Exploring Gender Differences in Employment and Wage Trends Among Less-Skilled Workers,"['Heidi Shierholz', 'Rebecca M Blank']",w12494,['Labor Studies']
12483,12495,2006,August,The International Role of the Dollar and Trade Balance Adjustment,"['Cedric Tille', 'Linda S Goldberg']",w12495,"['International Finance and Macroeconomics', 'International Trade and Investment']"
12484,12496,2006,August,The Forward Market in Emerging Currencies: Less Biased Than in Major Currencies,"['Jeffrey A Frankel', 'Jumana Poonawala']",w12496,['International Finance and Macroeconomics']
12485,12497,2006,August,Rethinking the Effects of Immigration on Wages,"['Gianmarco I P Ottaviano', 'Giovanni Peri']",w12497,"['International Trade and Investment', 'Labor Studies']"
12486,12498,2006,August,Unemployment Fluctuations With Staggered Nash Wage Bargaining,"['Antonella Trigari', 'Mark L Gertler']",w12498,"['Economic Fluctuations and Growth', 'Labor Studies', 'Monetary Economics']"
12487,12499,2006,August,A Conceptual World: Why the Art of the Twentieth Century is So Different From the Art of All Earlier Centuries,['David W Galenson'],w12499,['Labor Studies']
12488,12500,2006,August,Look at Me Now: What Attracts U.S. Shareholders?,"['David C Smith', 'Francis E Warnock', 'John Ammer', 'Sara B Holland']",w12500,"['Asset Pricing', 'Corporate Finance', 'International Finance and Macroeconomics']"
12489,12501,2006,August,The Cost of Banking Regulation,"['Luigi Guiso', 'Luigi Zingales', 'Paola Sapienza']",w12501,"['Monetary Economics', 'Industrial Organization']"
12490,12502,2006,August,The Tradeoff Between Mortgage Prepayments and Tax-Deferred Retirement Savings,"['Clemens Sialm', 'Gene Amromin', 'Jennifer Huang']",w12502,"['Economics of Aging', 'Asset Pricing', 'Public Economics']"
12491,12503,2006,August,Rules Rather Than Discretion: Lessons from Hurricane Katrina,"['Howard C Kunreuther', 'Mark V Pauly']",w12503,['Public Economics']
12492,12504,2006,August,The Effect of State Community Rating Regulations on Premiums and Coverage in the Individual Health Insurance Market,"['Bradley Herring', 'Mark V Pauly']",w12504,"['Health Care', 'Health Economics']"
12493,12505,2006,September,A New Framework for the Analysis of Inequality,"['Flavio Cunha', 'James J Heckman']",w12505,"['Development of the American Economy', 'International Finance and Macroeconomics', 'Labor Studies', 'Children']"
12494,12506,2006,September,Willingness to Pay for Drug Rehabilitation: Implications for Cost Recovery,"['David Bishai', 'Jody L Sindelar']",w12506,['Health Economics']
12495,12507,2006,September,An Experimental Test of Criminal Behavior Among Juveniles and Young Adults,"['Michael S Visser', 'Naci H Mocan', 'William T Harbaugh']",w12507,"['Children', 'Public Economics']"
12496,12508,2006,September,Peers at Work,"['Alexandre Mas', 'Enrico Moretti']",w12508,['Labor Studies']
12497,12509,2006,September,"Public & Private Spillovers, Location and the Productivity of Pharmaceutical Research","['Iain M Cockburn', 'Jeffrey L Furman', 'Margaret K Kyle', 'Rebecca M Henderson']",w12509,"['Productivity, Innovation, and Entrepreneurship', 'Industrial Organization']"
12498,12510,2006,September,Contingent Valuation Analysis of Willingness to Pay To Reduce Childhood Obesity,['John Cawley'],w12510,"['Health Care', 'Health Economics']"
12499,12511,2006,September,The Health Effects of Medicare for the Near-Elderly Uninsured,"['Daniel Polsky', 'Jalpa A Doshi', 'Jeannette A Rogowski', 'Jose J Escarce', 'Liyi Cen', 'Susan M Paddock', 'Willard G Manning']",w12511,"['Economics of Aging', 'Health Care', 'Public Economics']"
12500,12512,2006,September,From Groundnuts to Globalization: A Structural Estimate of Trade and Growth,"['Christian Broda', 'David E Weinstein', 'Joshua Greenfield']",w12512,['International Trade and Investment']
12501,12513,2006,September,Linear Approximations and Tests of Conditional Pricing Models,"['David A Chapman', 'Michael W Brandt']",w12513,['Asset Pricing']
12502,12514,2006,September,Temporary Investment Tax Incentives: Theory with Evidence from Bonus Depreciation,"['Christopher L House', 'Matthew D Shapiro']",w12514,"['Economic Fluctuations and Growth', 'Monetary Economics', 'Public Economics', 'Productivity, Innovation, and Entrepreneurship']"
12503,12515,2006,September,Monetary Policy Strategy: How Did We Get Here?,['Frederic S Mishkin'],w12515,"['Economic Fluctuations and Growth', 'Monetary Economics']"
12504,12516,2006,September,Gravity for Dummies and Dummies for Gravity Equations,"['Daria Taglioni', 'Richard E Baldwin']",w12516,"['International Finance and Macroeconomics', 'International Trade and Investment']"
12505,12517,2006,September,Land and Power: Theory and Evidence from Chile,"['James C Robinson', 'Jean-Marie Baland']",w12517,"['Development of the American Economy', 'Political Economy']"
12506,12518,2006,September,"Immigration and African-American Employment Opportunities: The Response of Wages, Employment, and Incarceration to Labor Supply Shocks","['George J Borjas', 'Gordon H Hanson', 'Jeffrey T Grogger']",w12518,"['International Trade and Investment', 'Labor Studies']"
12507,12519,2006,September,Evaluating the Effectiveness of Child Safety Seats and Seat Belts in Protecting Children from Injury,"['Joseph J Doyle', 'Steven D Levitt']",w12519,"['Children', 'Law and Economics', 'Public Economics', 'Health Economics']"
12508,12520,2006,September,Creative Destruction in Industries,"['Boyan Jovanovic', 'Chung-Yi Tse']",w12520,"['Productivity, Innovation, and Entrepreneurship', 'Economic Fluctuations and Growth']"
12509,12521,2006,September,Endogenous Skill Bias in Technology Adoption: City-Level Evidence from the IT Revolution,"['Ethan G Lewis', 'Mark E Doms', 'Paul Beaudry']",w12521,"['Economic Fluctuations and Growth', 'Labor Studies', 'Productivity, Innovation, and Entrepreneurship']"
12510,12522,2006,September,How Does Foreign Direct Investment Promote Economic Growth? Exploring the Effects of Financial Markets on Linkages,"['Areendam Chanda', 'Laura Alfaro', 'Sebnem Kalemli-Ozcan', 'Selin Sayek']",w12522,"['International Finance and Macroeconomics', 'International Trade and Investment', 'Productivity, Innovation, and Entrepreneurship']"
12511,12523,2006,September,Climbing Atop the Shoulders of Giants: The Impact of Institutions on Cumulative Research,"['Jeffrey L Furman', 'Scott Stern']",w12523,"['Productivity, Innovation, and Entrepreneurship']"
12512,12524,2006,September,Customer Risk from Real-Time Retail Electricity Pricing: Bill Volatility and Hedgability,['Severin Borenstein'],w12524,"['Industrial Organization', 'Asset Pricing', 'Environment and Energy Economics']"
12513,12525,2006,September,The Corporate Governance Role of the Media: Evidence from Russia,"['Alexander Dyck', 'Luigi Zingales', 'Natalya Volchkova']",w12525,['Corporate Finance']
12514,12526,2006,September,What Has Mattered to Economics Since 1970,"['Adair Morse', 'E Han Kim', 'Luigi Zingales']",w12526,"['Economic Fluctuations and Growth', 'Industrial Organization', 'International Trade and Investment', 'Public Economics', 'Political Economy', 'Productivity, Innovation, and Entrepreneurship']"
12515,12527,2006,September,The Effectiveness of Cigarette Regulations in Reducing Cases of Sudden Infant Death Syndrome,['Sara Markowitz'],w12527,"['Children', 'Health Economics']"
12516,12528,2006,September,Do Female Physicians Capture Their Scarcity Value? The Case of OB/GYNs,['Jessica Wolpaw Reyes'],w12528,"['Health Care', 'Health Economics', 'Labor Studies']"
12517,12529,2006,September,High School Alcohol Use and Young Adult Labor Market Outcomes,"['Jeffrey S DeSimone', 'Pinka Chatterji']",w12529,['Health Economics']
12518,12530,2006,September,Evidence of a Shift in the Short-Run Price Elasticity of Gasoline Demand,"['Christopher R Knittel', 'Daniel Sperling', 'Jonathan E Hughes']",w12530,"['Industrial Organization', 'Environment and Energy Economics']"
12519,12531,2006,September,Explaining Import Variety and Quality: The Role of the Income Distribution,"['Chong Xiang', 'David L Hummels', 'Yo Chul Choi']",w12531,['International Trade and Investment']
12520,12532,2006,September,Do State Expenditures on Tobacco Control Programs Decrease Use of Tobacco Products Among College Students?,"['Christina Czart Ciecierski', 'Frank J Chaloupka, IV', 'Henry Wechsler', 'Pinka Chatterji']",w12532,['Health Economics']
12521,12533,2006,September,"Does It Pay, at the Margin, to Work and Save? -- Measuring Effective Marginal Taxes on Americans' Labor Supply and Saving","['David S Rapson', 'Laurence J Kotlikoff']",w12533,"['Economics of Aging', 'Public Economics']"
12522,12534,2006,September,Why Do U.S. Firms Hold So Much More Cash Than They Used To?,"['Kathleen M Kahle', 'Rene M Stulz', 'Thomas W Bates']",w12534,['Corporate Finance']
